areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2021-10-04,28251,6752536
nation,England,E92000001,2021-10-03,25176,6725105
nation,England,E92000001,2021-10-02,26794,6700702
nation,England,E92000001,2021-10-01,28836,6674820
nation,England,E92000001,2021-09-30,29826,6646963
nation,England,E92000001,2021-09-29,29036,6617892
nation,England,E92000001,2021-09-28,28808,6590514
nation,England,E92000001,2021-09-27,29329,6561706
nation,England,E92000001,2021-09-26,25538,6532847
nation,England,E92000001,2021-09-25,28087,6507849
nation,England,E92000001,2021-09-24,28199,6481363
nation,England,E92000001,2021-09-23,29045,6453164
nation,England,E92000001,2021-09-22,27317,6425056
nation,England,E92000001,2021-09-21,24973,6398633
nation,England,E92000001,2021-09-20,26905,6374123
nation,England,E92000001,2021-09-19,22173,6347616
nation,England,E92000001,2021-09-18,22956,6326046
nation,England,E92000001,2021-09-17,23265,6303792
nation,England,E92000001,2021-09-16,22949,6281236
nation,England,E92000001,2021-09-15,22078,6258872
nation,England,E92000001,2021-09-14,19739,6237505
nation,England,E92000001,2021-09-13,21077,6218198
nation,England,E92000001,2021-09-12,19913,6197654
nation,England,E92000001,2021-09-11,23825,6178293
nation,England,E92000001,2021-09-10,26653,6155149
nation,England,E92000001,2021-09-09,27049,6129372
nation,England,E92000001,2021-09-08,29286,6102850
nation,England,E92000001,2021-09-07,27545,6074040
nation,England,E92000001,2021-09-06,27202,6046799
nation,England,E92000001,2021-09-05,27022,6019976
nation,England,E92000001,2021-09-04,29614,5993444
nation,England,E92000001,2021-09-03,31726,5964760
nation,England,E92000001,2021-09-02,28686,5933034
nation,England,E92000001,2021-09-01,24723,5904664
nation,England,E92000001,2021-08-31,20967,5880134
nation,England,E92000001,2021-08-30,21324,5859405
nation,England,E92000001,2021-08-29,22501,5838323
nation,England,E92000001,2021-08-28,25118,5816071
nation,England,E92000001,2021-08-27,27545,5791272
nation,England,E92000001,2021-08-26,29417,5764066
nation,England,E92000001,2021-08-25,27350,5734967
nation,England,E92000001,2021-08-24,23474,5707906
nation,England,E92000001,2021-08-23,24158,5684645
nation,England,E92000001,2021-08-22,25952,5660725
nation,England,E92000001,2021-08-21,26982,5635046
nation,England,E92000001,2021-08-20,29576,5608339
nation,England,E92000001,2021-08-19,29762,5579087
nation,England,E92000001,2021-08-18,28648,5549621
nation,England,E92000001,2021-08-17,22712,5521231
nation,England,E92000001,2021-08-16,23171,5498742
nation,England,E92000001,2021-08-15,22859,5475833
nation,England,E92000001,2021-08-14,26700,5453294
nation,England,E92000001,2021-08-13,28679,5426971
nation,England,E92000001,2021-08-12,28093,5398629
nation,England,E92000001,2021-08-11,26647,5370904
nation,England,E92000001,2021-08-10,20630,5344609
nation,England,E92000001,2021-08-09,21915,5324191
nation,England,E92000001,2021-08-08,24196,5302555
nation,England,E92000001,2021-08-07,25877,5278675
nation,England,E92000001,2021-08-06,28321,5253181
nation,England,E92000001,2021-08-05,26512,5225224
nation,England,E92000001,2021-08-04,26393,5199102
nation,England,E92000001,2021-08-03,19012,5173082
nation,England,E92000001,2021-08-02,19175,5154292
nation,England,E92000001,2021-08-01,21645,5135378
nation,England,E92000001,2021-07-31,23949,5114064
nation,England,E92000001,2021-07-30,26241,5090505
nation,England,E92000001,2021-07-29,27524,5064671
nation,England,E92000001,2021-07-28,24367,5037630
nation,England,E92000001,2021-07-27,20290,5013664
nation,England,E92000001,2021-07-26,22181,4993657
nation,England,E92000001,2021-07-25,25434,4972040
nation,England,E92000001,2021-07-24,28968,4947127
nation,England,E92000001,2021-07-23,32792,4918669
nation,England,E92000001,2021-07-22,35939,4886612
nation,England,E92000001,2021-07-21,39504,4851264
nation,England,E92000001,2021-07-20,43261,4812460
nation,England,E92000001,2021-07-19,34657,4769632
nation,England,E92000001,2021-07-18,44777,4735387
nation,England,E92000001,2021-07-17,50955,4691172
nation,England,E92000001,2021-07-16,47360,4640922
nation,England,E92000001,2021-07-15,44523,4594159
nation,England,E92000001,2021-07-14,37895,4550298
nation,England,E92000001,2021-07-13,32883,4512957
nation,England,E92000001,2021-07-12,30619,4480518
nation,England,E92000001,2021-07-11,28421,4450372
nation,England,E92000001,2021-07-10,29732,4422370
nation,England,E92000001,2021-07-09,31231,4393205
nation,England,E92000001,2021-07-08,28421,4362481
nation,England,E92000001,2021-07-07,27516,4334634
nation,England,E92000001,2021-07-06,25295,4307618
nation,England,E92000001,2021-07-05,23286,4282762
nation,England,E92000001,2021-07-04,20454,4259710
nation,England,E92000001,2021-07-03,21317,4239686
nation,England,E92000001,2021-07-02,22393,4218807
nation,England,E92000001,2021-07-01,22948,4196833
nation,England,E92000001,2021-06-30,21293,4174318
nation,England,E92000001,2021-06-29,16802,4153487
nation,England,E92000001,2021-06-28,18702,4136940
nation,England,E92000001,2021-06-27,11560,4118462
nation,England,E92000001,2021-06-26,15136,4107155
nation,England,E92000001,2021-06-25,13498,4092346
nation,England,E92000001,2021-06-24,13068,4079362
nation,England,E92000001,2021-06-23,12765,4066294
nation,England,E92000001,2021-06-22,9096,4053782
nation,England,E92000001,2021-06-21,8766,4044830
nation,England,E92000001,2021-06-20,7778,4036230
nation,England,E92000001,2021-06-19,8954,4028664
nation,England,E92000001,2021-06-18,9185,4019956
nation,England,E92000001,2021-06-17,9371,4010977
nation,England,E92000001,2021-06-16,7642,4001803
nation,England,E92000001,2021-06-15,6486,3994408
nation,England,E92000001,2021-06-14,6647,3988008
nation,England,E92000001,2021-06-13,6269,3981497
nation,England,E92000001,2021-06-12,6601,3975399
nation,England,E92000001,2021-06-11,6782,3968986
nation,England,E92000001,2021-06-10,6436,3962371
nation,England,E92000001,2021-06-09,6201,3956096
nation,England,E92000001,2021-06-08,5250,3950123
nation,England,E92000001,2021-06-07,4913,3944955
nation,England,E92000001,2021-06-06,4405,3940141
nation,England,E92000001,2021-06-05,4810,3935854
nation,England,E92000001,2021-06-04,5102,3931158
nation,England,E92000001,2021-06-03,4310,3926154
nation,England,E92000001,2021-06-02,3486,3921939
nation,England,E92000001,2021-06-01,2539,3918522
nation,England,E92000001,2021-05-31,2854,3916049
nation,England,E92000001,2021-05-30,2621,3913295
