Country,date,proportion,cases,alpha_conv,wildtype_conv,phi
Northern Ireland,2022-02-17,1,2549,3824.08972169414,0,1
Northern Ireland,2022-02-18,1,2517,3787.31332033328,0,1
Northern Ireland,2022-02-19,1,2511,3745.37836366855,0,1
Northern Ireland,2022-02-20,1,2426,3698.42501569492,0,1
Northern Ireland,2022-02-21,1,2349,3646.24024869642,0,1
Northern Ireland,2022-02-22,1,2292,3589.89461616751,0,1
Northern Ireland,2022-02-23,1,1985,3529.93759838917,0,1
Northern Ireland,2022-02-24,1,1719,3467.11977830549,0,1
Northern Ireland,2022-02-25,1,2138,3402.00079401914,0,1
Northern Ireland,2022-02-26,1,2083,3334.91856094497,0,1
Northern Ireland,2022-02-27,1,2099,3265.24429182419,0,1
Northern Ireland,2022-02-28,1,2088,3194.48430312128,0,1
Northern Ireland,2022-03-01,1,2112,3122.469759901,0,1
Northern Ireland,2022-03-02,1,2112,3049.84200794927,0,1
Northern Ireland,2022-03-03,1,2112,2977.18020009944,0,1
Northern Ireland,2022-03-04,1,2198,2905.2562040709,0,1
Northern Ireland,2022-03-05,1,2212,2834.88455165186,0,1
Northern Ireland,2022-03-06,1,2252,2767.56672552145,0,1
Northern Ireland,2022-03-07,1,2279,2703.30013513013,0,1
Northern Ireland,2022-03-08,1,2284,2642.71350365244,0,1
Northern Ireland,2022-03-09,1,2284,2586.35414846568,0,1
Northern Ireland,2022-03-10,1,2284,2534.60803829189,0,1
Northern Ireland,2022-03-11,1,2249,2487.82102919763,0,1
Northern Ireland,2022-03-12,1,2240,2446.12637021711,0,1
Northern Ireland,2022-03-13,1,2198,2409.54731669277,0,1
Northern Ireland,2022-03-14,1,2120,2377.92050996337,0,1
Northern Ireland,2022-03-15,1,2053,2350.97089713776,0,1
Northern Ireland,2022-03-16,1,2053,2328.2660981593,0,1
Northern Ireland,2022-03-17,1,2053,2309.22153456842,0,1
Northern Ireland,2022-03-18,1,2028,2293.15965212907,0,1
Northern Ireland,2022-03-19,1,2071,2279.35968735221,0,1
Northern Ireland,2022-03-20,1,2053,2267.1327548946,0,1
Northern Ireland,2022-03-21,1,2120,2255.91600957653,0,1
Northern Ireland,2022-03-22,1,2136,2245.23804736382,0,1
Northern Ireland,2022-03-23,1,2136,2234.79718335604,0,1
Northern Ireland,2022-03-24,1,2136,2224.45167357662,0,1
Northern Ireland,2022-03-25,1,1920,2214.20460689886,0,1
Northern Ireland,2022-03-26,1,1753,2204.14608792968,0,1
Northern Ireland,2022-03-27,1,1631,2194.39119811811,0,1
Northern Ireland,2022-03-28,1,1479,2184.86944603836,0,1
Northern Ireland,2022-03-29,1,1380,2175.30392698525,0,1
Northern Ireland,2022-03-30,1,1380,2165.15407840114,0,1
Northern Ireland,2022-03-31,1,1380,2153.69953690334,0,1
Northern Ireland,2022-04-01,1,1216,2140.12379851841,0,1
Northern Ireland,2022-04-02,1,1166,2123.69858881844,0,1
Northern Ireland,2022-04-03,1,1129,2103.83136236353,0,1
Northern Ireland,2022-04-04,1,1083,2080.11605978352,0,1
Northern Ireland,2022-04-05,1,1049,2052.29791039779,0,1
Northern Ireland,2022-04-06,1,1049,2020.31389468492,0,1
Northern Ireland,2022-04-07,1,1049,1984.25099324302,0,1
Northern Ireland,2022-04-08,1,933,1944.36481271546,0,1
Northern Ireland,2022-04-09,1,867,1901.06477478555,0,1
Northern Ireland,2022-04-10,1,812,1854.87598819393,0,1
Northern Ireland,2022-04-11,1,763,1806.3392789234,0,1
Northern Ireland,2022-04-12,1,623,1755.94916789919,0,1
Northern Ireland,2022-04-13,1,623,1704.13944455893,0,1
Northern Ireland,2022-04-14,1,623,1651.25866204208,0,1
Northern Ireland,2022-04-15,1,355,1597.54375439754,0,1
Northern Ireland,2022-04-16,1,608,1543.17108795883,0,1
Northern Ireland,2022-04-17,1,582,1488.26132162804,0,1
Northern Ireland,2022-04-18,1,576,1432.90342470826,0,1
Northern Ireland,2022-04-19,1,677,1377.23698282717,0,1
Northern Ireland,2022-04-20,1,677,1321.52357471414,0,1
Northern Ireland,2022-04-21,1,677,1266.20102033329,0,1
Northern Ireland,2022-04-22,1,860,1211.77162590602,0,1
Northern Ireland,2022-04-23,1,543,1158.70195846529,0,1
Northern Ireland,2022-04-24,1,511,1107.72478995346,0,1
Northern Ireland,2022-04-25,1,455,1059.43550233242,0,1
Northern Ireland,2022-04-26,1,401,1014.2550629053,0,1
Northern Ireland,2022-04-27,1,401,972.318573807013,0,1
Northern Ireland,2022-04-28,1,401,933.511912417337,0,1
Northern Ireland,2022-04-29,1,218,897.51898514968,0,1
Northern Ireland,2022-04-30,1,293,863.905580100696,0,1
Northern Ireland,2022-05-01,1,294,832.219379155275,0,1
Northern Ireland,2022-05-02,1,295,801.953876407683,0,1
Northern Ireland,2022-05-03,1,294,772.649284364788,0,1
Northern Ireland,2022-05-04,1,294,743.949843229251,0,1
Northern Ireland,2022-05-05,1,294,715.625673188231,0,1
Northern Ireland,2022-05-06,1,407,687.574076644691,0,1
Northern Ireland,2022-05-07,1,320,659.809664944877,0,1
Northern Ireland,2022-05-08,1,266,632.441553322513,0,1
Northern Ireland,2022-05-09,1,215,605.689502811041,0,1
Northern Ireland,2022-05-10,1,170,579.796123155476,0,1
Northern Ireland,2022-05-11,1,324,554.936641482423,0,1
Northern Ireland,2022-05-12,1,349,531.173656084893,0,1
Northern Ireland,2022-05-13,1,271,508.508729992688,0,1
Northern Ireland,2022-05-14,1,267,486.966438474433,0,1
Northern Ireland,2022-05-15,1,314,466.600604211172,0,1
Northern Ireland,2022-05-16,1,352,447.494202647358,0,1
Northern Ireland,2022-05-17,1,389,429.685598430883,0,1
Scotland,2020-03-15,0,27,,,
Scotland,2020-03-16,0,29,0,0.000273250945499089,0
Scotland,2020-03-17,0,33,0,0.00676864515901082,0
Scotland,2020-03-18,0,35,0,0.0408602243345108,0
Scotland,2020-03-19,0,37,0,0.138878331459493,0
Scotland,2020-03-20,0,46,0,0.345053704770508,0
Scotland,2020-03-21,0,55,0,0.703339022703201,0
Scotland,2020-03-22,0,70,0,1.25228183706715,0
Scotland,2020-03-23,0,89,0,2.02504810030136,0
Scotland,2020-03-24,0,105,0,3.0526673568484,0
Scotland,2020-03-25,0,124,0,4.36973203190796,0
Scotland,2020-03-26,0,138,0,6.01947338947173,0
Scotland,2020-03-27,0,152,0,8.05525536967673,0
Scotland,2020-03-28,0,201,0,10.5386520044229,0
Scotland,2020-03-29,0,227,0,13.534239042729,0
Scotland,2020-03-30,0,244,0,17.1101538599523,0
Scotland,2020-03-31,0,277,0,21.347203467868,0
Scotland,2020-04-01,0,299,0,26.3377162641901,0
Scotland,2020-04-02,0,331,0,32.1766247915635,0
Scotland,2020-04-03,0,342,0,38.95467397253,0
Scotland,2020-04-04,0,319,0,46.7523272886515,0
Scotland,2020-04-05,0,322,0,55.6332332640269,0
Scotland,2020-04-06,0,336,0,65.6260929710875,0
Scotland,2020-04-07,0,324,0,76.7015725156876,0
Scotland,2020-04-08,0,320,0,88.768834014399,0
Scotland,2020-04-09,0,315,0,101.686030742853,0
Scotland,2020-04-10,0,300,0,115.269230972453,0
Scotland,2020-04-11,0,304,0,129.303441227835,0
Scotland,2020-04-12,0,311,0,143.554172363599,0
Scotland,2020-04-13,0,306,0,157.779583414809,0
Scotland,2020-04-14,0,304,0,171.749074124799,0
Scotland,2020-04-15,0,318,0,185.260089312363,0
Scotland,2020-04-16,0,325,0,198.145570425906,0
Scotland,2020-04-17,0,340,0,210.278862090598,0
Scotland,2020-04-18,0,330,0,221.580003716896,0
Scotland,2020-04-19,0,327,0,232.018055658479,0
Scotland,2020-04-20,0,329,0,241.60565594325,0
Scotland,2020-04-21,0,326,0,250.382648936885,0
Scotland,2020-04-22,0,318,0,258.401096316959,0
Scotland,2020-04-23,0,305,0,265.716141473727,0
Scotland,2020-04-24,0,295,0,272.378556147226,0
Scotland,2020-04-25,0,292,0,278.427008894942,0
Scotland,2020-04-26,0,285,0,283.882104213432,0
Scotland,2020-04-27,0,277,0,288.746646968235,0
Scotland,2020-04-28,0,279,0,293.011588403394,0
Scotland,2020-04-29,0,268,0,296.662109996632,0
Scotland,2020-04-30,0,253,0,299.683878839249,0
Scotland,2020-05-01,0,249,0,302.068915486232,0
Scotland,2020-05-02,0,245,0,303.814717161064,0
Scotland,2020-05-03,0,239,0,304.921215502666,0
Scotland,2020-05-04,0,224,0,305.392244621706,0
Scotland,2020-05-05,0,213,0,305.238414527261,0
Scotland,2020-05-06,0,196,0,304.476541207584,0
Scotland,2020-05-07,0,198,0,303.12510257834,0
Scotland,2020-05-08,0,194,0,301.199818157442,0
Scotland,2020-05-09,0,189,0,298.713078212037,0
Scotland,2020-05-10,0,174,0,295.680582523745,0
Scotland,2020-05-11,0,170,0,292.122111270713,0
Scotland,2020-05-12,0,158,0,288.076126286176,0
Scotland,2020-05-13,0,163,0,283.579674026264,0
Scotland,2020-05-14,0,150,0,278.672192407391,0
Scotland,2020-05-15,0,138,0,273.39393878589,0
Scotland,2020-05-16,0,127,0,267.787291010068,0
Scotland,2020-05-17,0,117,0,261.895947612008,0
Scotland,2020-05-18,0,105,0,255.756957928884,0
Scotland,2020-05-19,0,101,0,249.399128597933,0
Scotland,2020-05-20,0,84,0,242.843009590667,0
Scotland,2020-05-21,0,80,0,236.099991211738,0
Scotland,2020-05-22,0,80,0,229.177792798309,0
Scotland,2020-05-23,0,75,0,222.079031963496,0
Scotland,2020-05-24,0,69,0,214.801260167695,0
Scotland,2020-05-25,0,61,0,207.360893277324,0
Scotland,2020-05-26,0,51,0,199.780553996992,0
Scotland,2020-05-27,0,48,0,192.085658967848,0
Scotland,2020-05-28,0,42,0,184.309893416696,0
Scotland,2020-05-29,0,37,0,176.48189297223,0
Scotland,2020-05-30,0,40,0,168.634439185924,0
Scotland,2020-05-31,0,37,0,160.800236658046,0
Scotland,2020-06-01,0,37,0,153.000294918384,0
Scotland,2020-06-02,0,36,0,145.262419364008,0
Scotland,2020-06-03,0,31,0,137.625394318666,0
Scotland,2020-06-04,0,31,0,130.124651657846,0
Scotland,2020-06-05,0,31,0,122.798687978086,0
Scotland,2020-06-06,0,26,0,115.685301187094,0
Scotland,2020-06-07,0,23,0,108.813109201187,0
Scotland,2020-06-08,0,18,0,102.209325796533,0
Scotland,2020-06-09,0,18,0,95.8966394558334,0
Scotland,2020-06-10,0,18,0,89.8856435200246,0
Scotland,2020-06-11,0,19,0,84.1755919882446,0
Scotland,2020-06-12,0,20,0,78.7637958427743,0
Scotland,2020-06-13,0,20,0,73.64169208934,0
Scotland,2020-06-14,0,22,0,68.8070330155649,0
Scotland,2020-06-15,0,21,0,64.2530658104037,0
Scotland,2020-06-16,0,21,0,59.9761896413085,0
Scotland,2020-06-17,0,22,0,55.9769423207007,0
Scotland,2020-06-18,0,22,0,52.2563478187011,0
Scotland,2020-06-19,0,19,0,48.8146139201959,0
Scotland,2020-06-20,0,19,0,45.6490414736757,0
Scotland,2020-06-21,0,17,0,42.7538023063733,0
Scotland,2020-06-22,0,16,0,40.1211785704066,0
Scotland,2020-06-23,0,15,0,37.7383356980763,0
Scotland,2020-06-24,0,13,0,35.5862072015257,0
Scotland,2020-06-25,0,11,0,33.6467201033736,0
Scotland,2020-06-26,0,10,0,31.8973955984032,0
Scotland,2020-06-27,0,9,0,30.311368837681,0
Scotland,2020-06-28,0,9,0,28.8633064298541,0
Scotland,2020-06-29,0,9,0,27.5286566779448,0
Scotland,2020-06-30,0,9,0,26.2859155176262,0
Scotland,2020-07-01,0,8,0,25.1143168312941,0
Scotland,2020-07-02,0,8,0,23.9993145023715,0
Scotland,2020-07-03,0,8,0,22.9261237245243,0
Scotland,2020-07-04,0,7,0,21.8887631603379,0
Scotland,2020-07-05,0,7,0,20.8832509983559,0
Scotland,2020-07-06,0,7,0,19.9095668188248,0
Scotland,2020-07-07,0,8,0,18.9651567118708,0
Scotland,2020-07-08,0,7,0,18.0522258992712,0
Scotland,2020-07-09,0,9,0,17.1692147008652,0
Scotland,2020-07-10,0,9,0,16.3222208113914,0
Scotland,2020-07-11,0,9,0,15.5140021646579,0
Scotland,2020-07-12,0,9,0,14.748257079277,0
Scotland,2020-07-13,0,9,0,14.0292596865887,0
Scotland,2020-07-14,0,9,0,13.3616550543454,0
Scotland,2020-07-15,0,11,0,12.7474040157174,0
Scotland,2020-07-16,0,12,0,12.1912054573349,0
Scotland,2020-07-17,0,12,0,11.6917039857852,0
Scotland,2020-07-18,0,15,0,11.249497351795,0
Scotland,2020-07-19,0,15,0,10.8671702435496,0
Scotland,2020-07-20,0,16,0,10.5468101384804,0
Scotland,2020-07-21,0,17,0,10.2914166536019,0
Scotland,2020-07-22,0,17,0,10.10422058255,0
Scotland,2020-07-23,0,15,0,9.98651112972201,0
Scotland,2020-07-24,0,14,0,9.94070508398688,0
Scotland,2020-07-25,0,11,0,9.96635001563037,0
Scotland,2020-07-26,0,13,0,10.0582533175267,0
Scotland,2020-07-27,0,13,0,10.2094851975106,0
Scotland,2020-07-28,0,15,0,10.4071206476148,0
Scotland,2020-07-29,0,13,0,10.6372039716189,0
Scotland,2020-07-30,0,17,0,10.8869430629282,0
Scotland,2020-07-31,0,19,0,11.1441136975925,0
Scotland,2020-08-01,0,22,0,11.4004685019551,0
Scotland,2020-08-02,0,28,0,11.653055275609,0
Scotland,2020-08-03,0,35,0,11.902917853241,0
Scotland,2020-08-04,0,37,0,12.1581018283855,0
Scotland,2020-08-05,0,43,0,12.4328259147078,0
Scotland,2020-08-06,0,45,0,12.7496688792756,0
Scotland,2020-08-07,0,47,0,13.1358267571652,0
Scotland,2020-08-08,0,51,0,13.6206475274675,0
Scotland,2020-08-09,0,49,0,14.2319130307134,0
Scotland,2020-08-10,0,46,0,14.9920877074849,0
Scotland,2020-08-11,0,49,0,15.9176027617058,0
Scotland,2020-08-12,0,48,0,17.0138749122779,0
Scotland,2020-08-13,0,47,0,18.2746229079873,0
Scotland,2020-08-14,0,47,0,19.6840371528623,0
Scotland,2020-08-15,0,46,0,21.2188571960006,0
Scotland,2020-08-16,0,47,0,22.8490562279654,0
Scotland,2020-08-17,0,51,0,24.5424227521092,0
Scotland,2020-08-18,0,52,0,26.2654381471029,0
Scotland,2020-08-19,0,62,0,27.9874286661333,0
Scotland,2020-08-20,0,68,0,29.6839686217305,0
Scotland,2020-08-21,0,74,0,31.3395149798221,0
Scotland,2020-08-22,0,73,0,32.9511063037045,0
Scotland,2020-08-23,0,75,0,34.5296200224696,0
Scotland,2020-08-24,0,74,0,36.0961204691659,0
Scotland,2020-08-25,0,71,0,37.6757176927771,0
Scotland,2020-08-26,0,66,0,39.2913222396689,0
Scotland,2020-08-27,0,72,0,40.9585807067546,0
Scotland,2020-08-28,0,85,0,42.6810902892707,0
Scotland,2020-08-29,0,101,0,44.4507041552695,0
Scotland,2020-08-30,0,114,0,46.2549128187551,0
Scotland,2020-08-31,0,118,0,48.0881687006118,0
Scotland,2020-09-01,0,134,0,49.962118249641,0
Scotland,2020-09-02,0,142,0,51.9068067357706,0
Scotland,2020-09-03,0,154,0,53.96687824448,0
Scotland,2020-09-04,0,152,0,56.1957169486541,0
Scotland,2020-09-05,0,155,0,58.6517767816167,0
Scotland,2020-09-06,0,155,0,61.3898155393074,0
Scotland,2020-09-07,0,164,0,64.4514091163538,0
Scotland,2020-09-08,0,166,0,67.8580766622349,0
Scotland,2020-09-09,0,178,0,71.6098884052439,0
Scotland,2020-09-10,0,183,0,75.6891065905617,0
Scotland,2020-09-11,0,172,0,80.0668870321684,0
Scotland,2020-09-12,0,185,0,84.7096365004698,0
Scotland,2020-09-13,0,200,0,89.5792933521665,0
Scotland,2020-09-14,0,219,0,94.6328823491877,0
Scotland,2020-09-15,0,223,0,99.8270813967509,0
Scotland,2020-09-16,0,241,0,105.130256675903,0
Scotland,2020-09-17,0,241,0,110.529046174248,0
Scotland,2020-09-18,0,268,0,116.027340524287,0
Scotland,2020-09-19,0,284,0,121.641773887699,0
Scotland,2020-09-20,0,316,0,127.398064467614,0
Scotland,2020-09-21,0,341,0,133.330976153849,0
Scotland,2020-09-22,0,391,0,139.490255706543,0
Scotland,2020-09-23,0,443,0,145.942822542645,0
Scotland,2020-09-24,0,457,0,152.779308988051,0
Scotland,2020-09-25,0,453,0,160.119723166505,0
Scotland,2020-09-26,0,513,0,168.114787116958,0
Scotland,2020-09-27,0,535,0,176.917120746207,0
Scotland,2020-09-28,0,564,0,186.656439041005,0
Scotland,2020-09-29,0,595,0,197.439074467426,0
Scotland,2020-09-30,0,602,0,209.347564553627,0
Scotland,2020-10-01,0,661,0,222.436365665818,0
Scotland,2020-10-02,0,729,0,236.732145700984,0
Scotland,2020-10-03,0,728,0,252.231892770567,0
Scotland,2020-10-04,0,787,0,268.925057342501,0
Scotland,2020-10-05,0,839,0,286.810840967801,0
Scotland,2020-10-06,0,906,0,305.889013790429,0
Scotland,2020-10-07,0,941,0,326.163264758966,0
Scotland,2020-10-08,0,969,0,347.65441918604,0
Scotland,2020-10-09,0,1007,0,370.401999173364,0
Scotland,2020-10-10,0,1078,0,394.451177546394,0
Scotland,2020-10-11,0,1132,0,419.833819604197,0
Scotland,2020-10-12,0,1178,0,446.56257710203,0
Scotland,2020-10-13,4e-04,1171,0,474.64268630594,0
Scotland,2020-10-14,9e-04,1193,4.74039788413975e-06,504.07935761815,1.5046512787867e-08
Scotland,2020-10-15,0.0013,1102,0.000123198199778629,534.86081168977,3.68538959468207e-07
Scotland,2020-10-16,0.0017,1107,0.00085439636171407,566.932661704264,2.41127557960222e-06
Scotland,2020-10-17,0.0021,1129,0.0033379361601621,600.157451144841,8.89874868760467e-06
Scotland,2020-10-18,0.0026,1174,0.00937690299556961,634.27767154551,2.36531894406664e-05
Scotland,2020-10-19,0.003,1225,0.0213296156426837,668.928063768812,5.10154168345901e-05
Scotland,2020-10-20,0.0039,1254,0.0419851253190789,703.698054777446,9.54525707630907e-05
Scotland,2020-10-21,0.0047,1292,0.0744709611744603,738.201519663049,0.000161384534124659
Scotland,2020-10-22,0.0056,1433,0.122240296234993,772.130304109763,0.000253240862266892
Scotland,2020-10-23,0.0064,1452,0.189225811041609,805.274693794326,0.000375831393682686
Scotland,2020-10-24,0.0073,1433,0.280078577678931,837.548683729143,0.000534758270235627
Scotland,2020-10-25,0.0081,1357,0.400366304889687,869.010547715571,0.000736601221942773
Scotland,2020-10-26,0.009,1273,0.556315048497178,899.819505644646,0.00098822535919204
Scotland,2020-10-27,0.0113,1256,0.754120194989242,930.140786626698,0.00129553412536337
Scotland,2020-10-28,0.0136,1209,0.999028962079177,960.035832150407,0.00166221855343705
Scotland,2020-10-29,0.0159,1187,1.29501865191064,989.41021934079,0.00208983049849116
Scotland,2020-10-30,0.0181,1162,1.64553913401358,1018.01320897677,0.00257960392706659
Scotland,2020-10-31,0.0204,1115,2.05433266277249,1045.48206281431,0.00313408603407628
Scotland,2020-11-01,0.0227,1148,2.52584260032824,1071.39000471819,0.00375788575412769
Scotland,2020-11-02,0.025,1161,3.06505811702199,1095.30213273098,0.00445743068217397
Scotland,2020-11-03,0.0299,1131,3.67722653958948,1116.81840274451,0.00524053813538476
Scotland,2020-11-04,0.0347,1202,4.36800963235768,1135.63596865131,0.00611645704631107
Scotland,2020-11-05,0.0396,1197,5.14397495666415,1151.57323484334,0.00709633938689974
Scotland,2020-11-06,0.0444,1191,6.01405714876714,1164.58254550926,0.00819489879130831
Scotland,2020-11-07,0.0493,1167,6.99133881305656,1174.75525772874,0.00943228906799063
Scotland,2020-11-08,0.0541,1143,8.09313869885381,1182.2881042929,0.0108338518225374
Scotland,2020-11-09,0.059,1142,9.33947182339515,1187.44871442851,0.0124278575881927
Scotland,2020-11-10,0.0641,1183,10.7506241598913,1190.51991600256,0.0142425277620463
Scotland,2020-11-11,0.0693,1115,12.3449848877129,1191.76871416515,0.016303457286047
Scotland,2020-11-12,0.0744,1121,14.1384453109044,1191.43320727479,0.0186330254551384
Scotland,2020-11-13,0.0796,1093,16.1441832500926,1189.73752681227,0.0212498918406111
Scotland,2020-11-14,0.0847,1153,18.3710654534248,1186.8593956925,0.0241674242930013
Scotland,2020-11-15,0.0899,1153,20.8229771427272,1182.94156176323,0.0273928348429725
Scotland,2020-11-16,0.095,1135,23.499745624051,1178.09283527626,0.0309285409072107
Scotland,2020-11-17,0.0953,1087,26.3998678185595,1172.43036493566,0.0347746986207607
Scotland,2020-11-18,0.0956,1054,29.5212583325387,1166.07797920142,0.0389298165869391
Scotland,2020-11-19,0.0959,1009,32.8582770125273,1159.15822207224,0.0433868763219435
Scotland,2020-11-20,0.0961,1042,36.3958600452803,1151.76695099137,0.0481267440759766
Scotland,2020-11-21,0.0964,974,40.1052507100665,1143.94467386866,0.053114565568172
Scotland,2020-11-22,0.0967,919,43.9441103167873,1135.67291242837,0.058301442061149
Scotland,2020-11-23,0.097,939,47.8601529547168,1126.93191936083,0.0636275241103586
Scotland,2020-11-24,0.098,932,51.7933139736664,1117.6678856725,0.0690268516328293
Scotland,2020-11-25,0.099,917,55.6791027693992,1107.80610152484,0.0744315400745573
Scotland,2020-11-26,0.1,903,59.4548729971025,1097.28337168368,0.0797776801409047
Scotland,2020-11-27,0.101,821,63.0652678059591,1086.05184171527,0.0850110749843582
Scotland,2020-11-28,0.102,818,66.4651888459016,1074.10850807365,0.0900877199258686
Scotland,2020-11-29,0.103,828,69.6195537670355,1061.48476901016,0.0949727684769756
Scotland,2020-11-30,0.104,790,72.5009719590576,1048.1813102108,0.0996420395691755
Scotland,2020-12-01,0.1059,790,75.0900516565921,1034.210940481,0.104078970717882
Scotland,2020-12-02,0.1077,788,77.3764227470364,1019.59471220184,0.108275846123365
Scotland,2020-12-03,0.1096,773,79.3582887159008,1004.3775159661,0.11223155932224
Scotland,2020-12-04,0.1114,818,81.0424111014962,988.618939654,0.11595223878344
Scotland,2020-12-05,0.1133,809,82.4437551786513,972.398711506995,0.11945030037487
Scotland,2020-12-06,0.1151,801,83.5851626114592,955.820521572472,0.122743727007448
Scotland,2020-12-07,0.117,797,84.4975535462262,939.035002752902,0.125853819658066
Scotland,2020-12-08,0.1737,802,85.2176995731595,922.217463442706,0.128804767297111
Scotland,2020-12-09,0.2304,843,85.7851390702921,905.557346535795,0.131621055370171
Scotland,2020-12-10,0.2871,866,86.2488575843062,889.209453109267,0.134343017656328
Scotland,2020-12-11,0.3439,874,86.6919342036672,873.310194918324,0.137060004947776
Scotland,2020-12-12,0.4006,896,87.2564844612496,857.898273146724,0.139959062388149
Scotland,2020-12-13,0.4573,866,88.1537213413025,842.965613613712,0.143337699237815
Scotland,2020-12-14,0.514,855,89.6577659503855,828.435836222012,0.147601767782854
Scotland,2020-12-15,0.4977,819,92.0861466813732,814.169178114633,0.15323635993085
Scotland,2020-12-16,0.4814,748,95.7677988778817,799.96505677093,0.160752745987249
Scotland,2020-12-17,0.4651,767,100.998004665732,785.571115673668,0.170610515324096
Scotland,2020-12-18,0.4489,877,107.971758000757,770.716737354327,0.183105481848108
Scotland,2020-12-19,0.4326,945,116.735234337692,755.217798405632,0.198277632946372
Scotland,2020-12-20,0.4163,1016,127.192078441362,738.970481158098,0.215927976305835
Scotland,2020-12-21,0.4,1081,139.150882514428,722.025734800394,0.235682391169985
Scotland,2020-12-22,0.394,1142,152.372034996576,704.596375297054,0.257061795940256
Scotland,2020-12-23,0.388,1224,166.601275078863,687.040201551986,0.279531683626372
Scotland,2020-12-24,0.382,1196,181.593143608943,669.852832840211,0.302528598792324
Scotland,2020-12-25,0.376,1120,197.127701461826,653.586324690764,0.325497798462506
Scotland,2020-12-26,0.37,1202,213.015956380463,638.804769070559,0.347912401708564
Scotland,2020-12-27,0.364,1325,229.080649405554,626.001063634656,0.369287579346851
Scotland,2020-12-28,0.358,1511,245.138565368693,615.517147252374,0.389209668628807
Scotland,2020-12-29,0.3984,1708,261.017158395293,607.596080474364,0.407352581774055
Scotland,2020-12-30,0.4389,1849,276.590919859154,602.427747525607,0.423499342950615
Scotland,2020-12-31,0.4793,2095,291.835091462404,600.17746173457,0.437569292347815
Scotland,2021-01-01,0.5197,2229,306.890524256557,601.048488689894,0.449626253517595
Scotland,2021-01-02,0.5601,2320,322.108217976784,605.196765114344,0.459920565758946
Scotland,2021-01-03,0.6006,2319,338.067794015306,612.711034599851,0.468879442544687
Scotland,2021-01-04,0.641,2323,355.542687147997,623.55274864168,0.477069991638857
Scotland,2021-01-05,0.6454,2290,375.417039009929,637.497416276978,0.485127118187553
Scotland,2021-01-06,0.6499,2251,398.575630811634,654.093303733866,0.493663061993477
Scotland,2021-01-07,0.6543,2167,425.787183931043,672.699461194976,0.503161112476866
Scotland,2021-01-08,0.6587,2150,457.575109690969,692.498114176329,0.513906202670636
Scotland,2021-01-09,0.6631,2056,494.130002742277,712.638561200252,0.525933684124832
Scotland,2021-01-10,0.6676,2043,535.274690345271,732.273203630181,0.539077644524003
Scotland,2021-01-11,0.672,1909,580.49775189504,750.664473279471,0.553032473773313
Scotland,2021-01-12,0.6664,1887,629.013703147076,767.183966065041,0.567443945740915
Scotland,2021-01-13,0.6609,1871,679.846162946065,781.338022086436,0.581969174829495
Scotland,2021-01-14,0.6553,1795,731.896118036381,792.761230216926,0.596311619839894
Scotland,2021-01-15,0.6497,1744,784.02580849037,801.236879210022,0.610232336066121
Scotland,2021-01-16,0.6441,1643,835.130434848876,806.679701768591,0.623554963151782
Scotland,2021-01-17,0.6386,1601,884.18951500923,809.165245364523,0.636145187313901
Scotland,2021-01-18,0.633,1591,930.288487721778,808.848982828156,0.647914828847751
Scotland,2021-01-19,0.6414,1494,972.634315233474,805.945448832508,0.6588100178133
Scotland,2021-01-20,0.6499,1430,1010.58161869782,800.733757108589,0.668798624551055
Scotland,2021-01-21,0.6583,1409,1043.65191212541,793.512648939294,0.677873298503835
Scotland,2021-01-22,0.6667,1312,1071.53544356989,784.567444914644,0.686050475557763
Scotland,2021-01-23,0.6751,1296,1094.09028335361,774.156821545029,0.693366962167682
Scotland,2021-01-24,0.6836,1249,1111.32931230979,762.465828804844,0.69988663659017
Scotland,2021-01-25,0.692,1187,1123.40013867262,749.64152921996,0.70568611357003
Scotland,2021-01-26,0.694,1141,1130.5653700268,735.799666551365,0.71085061689729
Scotland,2021-01-27,0.696,1096,1133.17333468323,721.011088655289,0.71547516582908
Scotland,2021-01-28,0.698,1069,1131.62694090085,705.33466848744,0.719653373069711
Scotland,2021-01-29,0.7,1082,1126.35160904025,688.824753001799,0.723473200603368
Scotland,2021-01-30,0.702,1041,1117.77242101184,671.530348630987,0.727016435202597
Scotland,2021-01-31,0.704,990,1106.31353705888,653.538861181104,0.730348269200857
Scotland,2021-02-01,0.706,983,1092.39744650796,634.953647763701,0.733525084278221
Scotland,2021-02-02,0.7393,946,1076.43373803439,615.899543025525,0.736591716324937
Scotland,2021-02-03,0.7726,932,1058.79616503223,596.520470344795,0.739578300100006
Scotland,2021-02-04,0.8059,872,1039.83952434567,576.946702659981,0.742513815970164
Scotland,2021-02-05,0.8391,883,1019.9067045387,557.293078600309,0.745428748395626
Scotland,2021-02-06,0.8724,892,999.336273154037,537.629132368928,0.748367783580595
Scotland,2021-02-07,0.9057,868,978.460400416227,517.968525115861,0.751395612728661
Scotland,2021-02-08,0.939,822,957.622619709952,498.286917388832,0.754596866529611
Scotland,2021-02-09,0.922,813,937.171945423395,478.519488098574,0.758078465982242
Scotland,2021-02-10,0.905,815,917.463312609341,458.576465752413,0.761966137108697
Scotland,2021-02-11,0.888,860,898.793187821274,438.383316576147,0.766376534473521
Scotland,2021-02-12,0.871,807,881.369775569281,417.888189277152,0.771405940606995
Scotland,2021-02-13,0.854,800,865.31941636346,397.104294789554,0.777109973629152
