Country,transportation_type,date,mobility,Country_code
Albania,walking,2020-02-22,94.5,AL
Albania,driving,2020-02-23,113.5,AL
Albania,walking,2020-02-23,74.8,AL
Albania,driving,2020-02-24,86.95,AL
Albania,walking,2020-02-24,87.25,AL
Albania,driving,2020-02-25,83.01,AL
Albania,walking,2020-02-25,81.41,AL
Albania,driving,2020-02-26,85.44,AL
Albania,walking,2020-02-26,77.78,AL
Albania,driving,2020-02-27,82.73,AL
Albania,walking,2020-02-27,74.5,AL
Albania,driving,2020-02-28,89.7,AL
Albania,walking,2020-02-28,81.19,AL
Albania,driving,2020-02-29,95.48,AL
Albania,walking,2020-02-29,87.97,AL
Albania,driving,2020-03-01,100.43,AL
Albania,walking,2020-03-01,78.42,AL
Albania,driving,2020-03-02,89.25,AL
Albania,walking,2020-03-02,94.88,AL
Albania,driving,2020-03-03,91.02,AL
Albania,walking,2020-03-03,95.65,AL
Albania,driving,2020-03-04,89.72,AL
Albania,walking,2020-03-04,91.13,AL
Albania,driving,2020-03-05,94.87,AL
Albania,walking,2020-03-05,94.46,AL
Albania,driving,2020-03-06,102.82,AL
Albania,walking,2020-03-06,103.8,AL
Albania,driving,2020-03-07,109.92,AL
Albania,walking,2020-03-07,92.92,AL
Albania,driving,2020-03-08,110.07,AL
Albania,walking,2020-03-08,82.47,AL
Albania,driving,2020-03-09,79.68,AL
Albania,walking,2020-03-09,87.25,AL
Albania,driving,2020-03-10,68.24,AL
Albania,walking,2020-03-10,63.37,AL
Albania,driving,2020-03-11,51.77,AL
Albania,walking,2020-03-11,46.7,AL
Albania,driving,2020-03-12,43.79,AL
Albania,walking,2020-03-12,37.87,AL
Albania,driving,2020-03-13,24.99,AL
Albania,walking,2020-03-13,31.43,AL
Albania,driving,2020-03-14,24.61,AL
Albania,walking,2020-03-14,37.78,AL
Albania,driving,2020-03-15,30.93,AL
Albania,walking,2020-03-15,37.44,AL
Albania,driving,2020-03-16,24.69,AL
Albania,walking,2020-03-16,35.95,AL
Albania,driving,2020-03-17,24.95,AL
Albania,walking,2020-03-17,30.87,AL
Albania,driving,2020-03-18,24.65,AL
Albania,walking,2020-03-18,33.56,AL
Albania,driving,2020-03-19,24.5,AL
Albania,walking,2020-03-19,36.84,AL
Albania,driving,2020-03-20,26.31,AL
Albania,walking,2020-03-20,32.62,AL
Albania,driving,2020-03-21,20.39,AL
Albania,walking,2020-03-21,27.12,AL
Albania,driving,2020-03-22,19.29,AL
Albania,walking,2020-03-22,22.64,AL
Albania,driving,2020-03-23,22.62,AL
Albania,walking,2020-03-23,25.93,AL
Albania,driving,2020-03-24,21.61,AL
Albania,walking,2020-03-24,25.88,AL
Albania,driving,2020-03-25,21.98,AL
Albania,walking,2020-03-25,25.42,AL
Albania,driving,2020-03-26,23.07,AL
Albania,walking,2020-03-26,23.03,AL
Albania,driving,2020-03-27,23.94,AL
Albania,walking,2020-03-27,28.27,AL
Albania,driving,2020-03-28,19.49,AL
Albania,walking,2020-03-28,24.69,AL
Albania,driving,2020-03-29,21.78,AL
Albania,walking,2020-03-29,20.26,AL
Albania,driving,2020-03-30,23.66,AL
Albania,walking,2020-03-30,22.9,AL
Albania,driving,2020-03-31,25.11,AL
Albania,walking,2020-03-31,25.93,AL
Albania,driving,2020-04-01,25.02,AL
Albania,walking,2020-04-01,23.5,AL
Albania,driving,2020-04-02,25.2,AL
Albania,walking,2020-04-02,26.65,AL
Albania,driving,2020-04-03,24.11,AL
Albania,walking,2020-04-03,27.76,AL
Albania,driving,2020-04-04,20.54,AL
Albania,walking,2020-04-04,24.9,AL
Albania,driving,2020-04-05,22.54,AL
Albania,walking,2020-04-05,23.92,AL
Albania,driving,2020-04-06,26.4,AL
Albania,walking,2020-04-06,31.13,AL
Albania,driving,2020-04-07,26.03,AL
Albania,walking,2020-04-07,25.8,AL
Albania,driving,2020-04-08,26.43,AL
Albania,walking,2020-04-08,29.81,AL
Albania,driving,2020-04-09,26.7,AL
Albania,walking,2020-04-09,28.96,AL
Albania,driving,2020-04-10,26.32,AL
Albania,walking,2020-04-10,27.29,AL
Albania,driving,2020-04-11,25.47,AL
Albania,walking,2020-04-11,27.63,AL
Albania,driving,2020-04-12,24.89,AL
Albania,walking,2020-04-12,29.59,AL
Albania,driving,2020-04-13,32.64,AL
Albania,walking,2020-04-13,35.52,AL
Albania,driving,2020-04-14,31.43,AL
Albania,walking,2020-04-14,38.08,AL
Albania,driving,2020-04-15,30.67,AL
Albania,walking,2020-04-15,35.48,AL
Albania,driving,2020-04-16,30,AL
Albania,walking,2020-04-16,39.15,AL
Albania,driving,2020-04-17,29.26,AL
Albania,walking,2020-04-17,34.58,AL
Albania,driving,2020-04-18,22.94,AL
Albania,walking,2020-04-18,27.76,AL
Albania,driving,2020-04-19,24.55,AL
Albania,walking,2020-04-19,27.93,AL
Albania,driving,2020-04-20,31.51,AL
Albania,walking,2020-04-20,36.72,AL
Albania,driving,2020-04-21,33.59,AL
Albania,walking,2020-04-21,34.46,AL
Albania,driving,2020-04-22,31.69,AL
Albania,walking,2020-04-22,35.39,AL
Albania,driving,2020-04-23,33.94,AL
Albania,walking,2020-04-23,34.8,AL
Albania,driving,2020-04-24,30.22,AL
Albania,walking,2020-04-24,34.63,AL
Albania,driving,2020-04-25,25.22,AL
Albania,walking,2020-04-25,29,AL
Albania,driving,2020-04-26,30.39,AL
Albania,walking,2020-04-26,35.22,AL
Albania,driving,2020-04-27,37.39,AL
Albania,walking,2020-04-27,41.83,AL
Albania,driving,2020-04-28,36.69,AL
Albania,walking,2020-04-28,37.53,AL
Albania,driving,2020-04-29,35.9,AL
Albania,walking,2020-04-29,41.49,AL
Albania,driving,2020-04-30,38.09,AL
Albania,walking,2020-04-30,38.25,AL
Albania,driving,2020-05-01,37.23,AL
Albania,walking,2020-05-01,38.68,AL
Albania,driving,2020-05-02,29.36,AL
Albania,walking,2020-05-02,32.28,AL
Albania,driving,2020-05-03,36,AL
Albania,walking,2020-05-03,43.41,AL
Albania,driving,2020-05-04,43.69,AL
Albania,walking,2020-05-04,49.59,AL
Albania,driving,2020-05-05,42.61,AL
Albania,walking,2020-05-05,46.44,AL
Albania,driving,2020-05-06,43.11,AL
Albania,walking,2020-05-06,52.84,AL
Albania,driving,2020-05-07,46.13,AL
Albania,walking,2020-05-07,52.37,AL
Albania,driving,2020-05-08,45.78,AL
Albania,walking,2020-05-08,48.1,AL
Albania,driving,2020-05-09,41.59,AL
Albania,walking,2020-05-09,44.86,AL
Albania,driving,2020-05-10,45.39,AL
Albania,walking,2020-05-10,68.87,AL
Albania,driving,2020-05-11,,AL
Albania,walking,2020-05-11,,AL
Albania,driving,2020-05-12,,AL
Albania,walking,2020-05-12,,AL
Albania,driving,2020-05-13,49.19,AL
Albania,walking,2020-05-13,61.79,AL
Albania,driving,2020-05-14,50.2,AL
Albania,walking,2020-05-14,56.46,AL
Albania,driving,2020-05-15,48.3,AL
Albania,walking,2020-05-15,54.41,AL
Albania,driving,2020-05-16,46.78,AL
Albania,walking,2020-05-16,48.36,AL
Albania,driving,2020-05-17,45.51,AL
Albania,walking,2020-05-17,45.2,AL
Albania,driving,2020-05-18,56.09,AL
Albania,walking,2020-05-18,67.46,AL
Albania,driving,2020-05-19,51.12,AL
Albania,walking,2020-05-19,63.2,AL
Albania,driving,2020-05-20,59.04,AL
Albania,walking,2020-05-20,66.57,AL
Albania,driving,2020-05-21,61.14,AL
Albania,walking,2020-05-21,67.97,AL
Albania,driving,2020-05-22,65.34,AL
Albania,walking,2020-05-22,68.49,AL
Albania,driving,2020-05-23,56.11,AL
Albania,walking,2020-05-23,48.02,AL
Albania,driving,2020-05-24,53.39,AL
Albania,walking,2020-05-24,42.56,AL
Albania,driving,2020-05-25,73.94,AL
Albania,walking,2020-05-25,74.97,AL
Albania,driving,2020-05-26,66.27,AL
Albania,walking,2020-05-26,70.66,AL
Albania,driving,2020-05-27,65.59,AL
Albania,walking,2020-05-27,65.67,AL
Albania,driving,2020-05-28,66.11,AL
Albania,walking,2020-05-28,67.16,AL
Albania,driving,2020-05-29,67.85,AL
Albania,walking,2020-05-29,69.89,AL
Albania,driving,2020-05-30,67.47,AL
Albania,walking,2020-05-30,56.67,AL
Albania,driving,2020-05-31,68.61,AL
Albania,walking,2020-05-31,59.53,AL
Albania,driving,2020-06-01,90.62,AL
Albania,walking,2020-06-01,84.18,AL
Albania,driving,2020-06-02,88.33,AL
Albania,walking,2020-06-02,93.86,AL
Albania,driving,2020-06-03,89.97,AL
Albania,walking,2020-06-03,87.72,AL
Albania,driving,2020-06-04,84.3,AL
Albania,walking,2020-06-04,94.75,AL
Albania,driving,2020-06-05,93.46,AL
Albania,walking,2020-06-05,83.24,AL
Albania,driving,2020-06-06,102.16,AL
Albania,walking,2020-06-06,81.96,AL
Albania,driving,2020-06-07,111.59,AL
Albania,walking,2020-06-07,87.25,AL
Albania,driving,2020-06-08,93.78,AL
Albania,walking,2020-06-08,87.38,AL
Albania,driving,2020-06-09,95.51,AL
Albania,walking,2020-06-09,90.83,AL
Albania,driving,2020-06-10,92.69,AL
Albania,walking,2020-06-10,91.09,AL
Albania,driving,2020-06-11,96.27,AL
Albania,walking,2020-06-11,89.13,AL
Albania,driving,2020-06-12,115.3,AL
Albania,walking,2020-06-12,97.74,AL
Albania,driving,2020-06-13,126.24,AL
Albania,walking,2020-06-13,97.95,AL
Albania,driving,2020-06-14,129.96,AL
Albania,walking,2020-06-14,77.91,AL
Albania,driving,2020-06-15,101.84,AL
Albania,walking,2020-06-15,88.49,AL
Albania,driving,2020-06-16,97.59,AL
Albania,walking,2020-06-16,92.28,AL
Albania,driving,2020-06-17,95.12,AL
Albania,walking,2020-06-17,89.77,AL
Albania,driving,2020-06-18,99.95,AL
Albania,walking,2020-06-18,94.63,AL
Albania,driving,2020-06-19,119.85,AL
Albania,walking,2020-06-19,96.59,AL
Albania,driving,2020-06-20,136.26,AL
Albania,walking,2020-06-20,97.74,AL
Albania,driving,2020-06-21,128.16,AL
Albania,walking,2020-06-21,84.18,AL
Albania,driving,2020-06-22,109.24,AL
Albania,walking,2020-06-22,96.67,AL
Albania,driving,2020-06-23,105.57,AL
Albania,walking,2020-06-23,97.83,AL
Albania,driving,2020-06-24,113.27,AL
Albania,walking,2020-06-24,103.88,AL
Albania,driving,2020-06-25,115.8,AL
Albania,walking,2020-06-25,105.03,AL
Albania,driving,2020-06-26,133.38,AL
Albania,walking,2020-06-26,113.26,AL
Albania,driving,2020-06-27,155.72,AL
Albania,walking,2020-06-27,107.46,AL
Albania,driving,2020-06-28,161.94,AL
Albania,walking,2020-06-28,103.24,AL
Albania,driving,2020-06-29,130.65,AL
Albania,walking,2020-06-29,146.01,AL
Albania,driving,2020-06-30,124.9,AL
Albania,walking,2020-06-30,111.47,AL
Albania,driving,2020-07-01,132.89,AL
Albania,walking,2020-07-01,108.4,AL
Albania,driving,2020-07-02,139.08,AL
Albania,walking,2020-07-02,119.32,AL
Albania,driving,2020-07-03,160.34,AL
Albania,walking,2020-07-03,125.76,AL
Albania,driving,2020-07-04,175.05,AL
Albania,walking,2020-07-04,116.59,AL
Albania,driving,2020-07-05,177.07,AL
Albania,walking,2020-07-05,105.16,AL
Albania,driving,2020-07-06,136.78,AL
Albania,walking,2020-07-06,119.19,AL
Albania,driving,2020-07-07,126.97,AL
Albania,walking,2020-07-07,113.73,AL
Albania,driving,2020-07-08,133.58,AL
Albania,walking,2020-07-08,110.19,AL
Albania,driving,2020-07-09,141.22,AL
Albania,walking,2020-07-09,114.84,AL
Albania,driving,2020-07-10,173.05,AL
Albania,walking,2020-07-10,130.7,AL
Albania,driving,2020-07-11,186.83,AL
Albania,walking,2020-07-11,123.84,AL
Albania,driving,2020-07-12,181.11,AL
Albania,walking,2020-07-12,109.81,AL
Albania,driving,2020-07-13,146.93,AL
Albania,walking,2020-07-13,118.08,AL
Albania,driving,2020-07-14,145.32,AL
Albania,walking,2020-07-14,120.04,AL
Albania,driving,2020-07-15,144.73,AL
Albania,walking,2020-07-15,126.14,AL
Albania,driving,2020-07-16,153,AL
Albania,walking,2020-07-16,137.78,AL
Albania,driving,2020-07-17,169.21,AL
Albania,walking,2020-07-17,128.27,AL
Albania,driving,2020-07-18,178.32,AL
Albania,walking,2020-07-18,137.61,AL
Albania,driving,2020-07-19,185.37,AL
Albania,walking,2020-07-19,107.59,AL
Albania,driving,2020-07-20,166.63,AL
Albania,walking,2020-07-20,136.33,AL
Albania,driving,2020-07-21,162.41,AL
Albania,walking,2020-07-21,127.42,AL
Albania,driving,2020-07-22,164.63,AL
Albania,walking,2020-07-22,128.96,AL
Albania,driving,2020-07-23,169.36,AL
Albania,walking,2020-07-23,131.3,AL
Albania,driving,2020-07-24,190.83,AL
Albania,walking,2020-07-24,133.39,AL
Albania,driving,2020-07-25,206.45,AL
Albania,walking,2020-07-25,137.95,AL
Albania,driving,2020-07-26,202.15,AL
Albania,walking,2020-07-26,116.08,AL
Albania,driving,2020-07-27,178.29,AL
Albania,walking,2020-07-27,134.41,AL
Albania,driving,2020-07-28,168.26,AL
Albania,walking,2020-07-28,131.6,AL
Albania,driving,2020-07-29,169.05,AL
Albania,walking,2020-07-29,125.5,AL
Albania,driving,2020-07-30,176.53,AL
Albania,walking,2020-07-30,121.19,AL
Albania,driving,2020-07-31,197.01,AL
Albania,walking,2020-07-31,124.26,AL
Albania,driving,2020-08-01,233.2,AL
Albania,walking,2020-08-01,156.25,AL
Albania,driving,2020-08-02,229.2,AL
Albania,walking,2020-08-02,137.1,AL
Albania,driving,2020-08-03,213.4,AL
Albania,walking,2020-08-03,152.2,AL
Albania,driving,2020-08-04,193.56,AL
Albania,walking,2020-08-04,140.26,AL
Albania,driving,2020-08-05,201.82,AL
Albania,walking,2020-08-05,152.96,AL
Albania,driving,2020-08-06,187.74,AL
Albania,walking,2020-08-06,144.52,AL
Albania,driving,2020-08-07,203.09,AL
Albania,walking,2020-08-07,150.49,AL
Albania,driving,2020-08-08,218.6,AL
Albania,walking,2020-08-08,151.17,AL
Albania,driving,2020-08-09,234,AL
Albania,walking,2020-08-09,140.72,AL
Albania,driving,2020-08-10,230.14,AL
Albania,walking,2020-08-10,163.5,AL
Albania,driving,2020-08-11,215.44,AL
Albania,walking,2020-08-11,166.27,AL
Albania,driving,2020-08-12,216.4,AL
Albania,walking,2020-08-12,168.27,AL
Albania,driving,2020-08-13,232.93,AL
Albania,walking,2020-08-13,161.58,AL
Albania,driving,2020-08-14,248.51,AL
Albania,walking,2020-08-14,165.29,AL
Albania,driving,2020-08-15,267.54,AL
Albania,walking,2020-08-15,181.54,AL
Albania,driving,2020-08-16,255.43,AL
Albania,walking,2020-08-16,143.41,AL
Albania,driving,2020-08-17,229.61,AL
Albania,walking,2020-08-17,165.42,AL
Albania,driving,2020-08-18,216.43,AL
Albania,walking,2020-08-18,162.47,AL
Albania,driving,2020-08-19,209.82,AL
Albania,walking,2020-08-19,150.15,AL
Albania,driving,2020-08-20,228.91,AL
Albania,walking,2020-08-20,166.82,AL
Albania,driving,2020-08-21,243.15,AL
Albania,walking,2020-08-21,164.22,AL
Albania,driving,2020-08-22,244.2,AL
Albania,walking,2020-08-22,159.15,AL
Albania,driving,2020-08-23,248.13,AL
Albania,walking,2020-08-23,146.01,AL
Albania,driving,2020-08-24,208.6,AL
Albania,walking,2020-08-24,159.66,AL
Albania,driving,2020-08-25,203.25,AL
Albania,walking,2020-08-25,161.24,AL
Albania,driving,2020-08-26,199.51,AL
Albania,walking,2020-08-26,159.62,AL
Albania,driving,2020-08-27,193.41,AL
Albania,walking,2020-08-27,154.58,AL
Albania,driving,2020-08-28,210.27,AL
Albania,walking,2020-08-28,160.17,AL
Albania,driving,2020-08-29,213.67,AL
Albania,walking,2020-08-29,154.07,AL
Albania,driving,2020-08-30,224.94,AL
Albania,walking,2020-08-30,145.46,AL
Albania,driving,2020-08-31,183.16,AL
Albania,walking,2020-08-31,160,AL
Albania,driving,2020-09-01,182.53,AL
Albania,walking,2020-09-01,177.48,AL
Albania,driving,2020-09-02,175.83,AL
Albania,walking,2020-09-02,159.79,AL
Albania,driving,2020-09-03,180.73,AL
Albania,walking,2020-09-03,162.73,AL
Albania,driving,2020-09-04,199.09,AL
Albania,walking,2020-09-04,170.02,AL
Albania,driving,2020-09-05,210.34,AL
Albania,walking,2020-09-05,152.03,AL
Albania,driving,2020-09-06,201.66,AL
Albania,walking,2020-09-06,143.28,AL
Albania,driving,2020-09-07,183.13,AL
Albania,walking,2020-09-07,166.1,AL
Albania,driving,2020-09-08,171.18,AL
Albania,walking,2020-09-08,158.68,AL
Albania,driving,2020-09-09,171.54,AL
Albania,walking,2020-09-09,175.61,AL
Albania,driving,2020-09-10,166.72,AL
Albania,walking,2020-09-10,163.28,AL
Albania,driving,2020-09-11,175.48,AL
Albania,walking,2020-09-11,175.05,AL
Albania,driving,2020-09-12,186.57,AL
Albania,walking,2020-09-12,169.85,AL
Albania,driving,2020-09-13,173.76,AL
Albania,walking,2020-09-13,154.67,AL
Albania,driving,2020-09-14,142.75,AL
Albania,walking,2020-09-14,159.4,AL
Albania,driving,2020-09-15,144.04,AL
Albania,walking,2020-09-15,157.19,AL
Albania,driving,2020-09-16,135.62,AL
Albania,walking,2020-09-16,160.34,AL
Albania,driving,2020-09-17,140.86,AL
Albania,walking,2020-09-17,161.07,AL
Albania,driving,2020-09-18,151.82,AL
Albania,walking,2020-09-18,165.59,AL
Albania,driving,2020-09-19,164.99,AL
Albania,walking,2020-09-19,157.44,AL
Albania,driving,2020-09-20,160,AL
Albania,walking,2020-09-20,141.41,AL
Albania,driving,2020-09-21,126.6,AL
Albania,walking,2020-09-21,158.68,AL
Albania,driving,2020-09-22,128.29,AL
Albania,walking,2020-09-22,149.81,AL
Albania,driving,2020-09-23,122.76,AL
Albania,walking,2020-09-23,146.82,AL
Albania,driving,2020-09-24,118.41,AL
Albania,walking,2020-09-24,138.76,AL
Albania,driving,2020-09-25,122.77,AL
Albania,walking,2020-09-25,148.06,AL
Albania,driving,2020-09-26,117.15,AL
Albania,walking,2020-09-26,124.99,AL
Albania,driving,2020-09-27,123.03,AL
Albania,walking,2020-09-27,115.65,AL
Albania,driving,2020-09-28,117.3,AL
Albania,walking,2020-09-28,144.95,AL
Albania,driving,2020-09-29,116.38,AL
Albania,walking,2020-09-29,160.09,AL
Albania,driving,2020-09-30,119.24,AL
Albania,walking,2020-09-30,159.83,AL
Albania,driving,2020-10-01,118.79,AL
Albania,walking,2020-10-01,154.84,AL
Albania,driving,2020-10-02,130.25,AL
Albania,walking,2020-10-02,159.32,AL
Albania,driving,2020-10-03,148.03,AL
Albania,walking,2020-10-03,166.4,AL
Albania,driving,2020-10-04,136.67,AL
Albania,walking,2020-10-04,130.23,AL
Albania,driving,2020-10-05,123.11,AL
Albania,walking,2020-10-05,168.27,AL
Albania,driving,2020-10-06,117.5,AL
Albania,walking,2020-10-06,140.04,AL
Albania,driving,2020-10-07,119.25,AL
Albania,walking,2020-10-07,154.46,AL
Albania,driving,2020-10-08,113.17,AL
Albania,walking,2020-10-08,153.6,AL
Albania,driving,2020-10-09,126.39,AL
Albania,walking,2020-10-09,157.14,AL
Albania,driving,2020-10-10,144.47,AL
Albania,walking,2020-10-10,167.16,AL
Albania,driving,2020-10-11,148.87,AL
Albania,walking,2020-10-11,142.52,AL
Albania,driving,2020-10-12,123.94,AL
Albania,walking,2020-10-12,150.36,AL
Albania,driving,2020-10-13,111.8,AL
Albania,walking,2020-10-13,141.02,AL
Albania,driving,2020-10-14,113.31,AL
Albania,walking,2020-10-14,155.39,AL
Albania,driving,2020-10-15,111.52,AL
Albania,walking,2020-10-15,134.41,AL
Albania,driving,2020-10-16,117.39,AL
Albania,walking,2020-10-16,142.26,AL
Albania,driving,2020-10-17,128.99,AL
Albania,walking,2020-10-17,142.22,AL
Albania,driving,2020-10-18,137.88,AL
Albania,walking,2020-10-18,125.67,AL
Albania,driving,2020-10-19,114.93,AL
Albania,walking,2020-10-19,149.77,AL
Albania,driving,2020-10-20,112.42,AL
Albania,walking,2020-10-20,139.79,AL
Albania,driving,2020-10-21,115.57,AL
Albania,walking,2020-10-21,156.89,AL
Albania,driving,2020-10-22,113.05,AL
Albania,walking,2020-10-22,134.75,AL
Albania,driving,2020-10-23,118.95,AL
Albania,walking,2020-10-23,136.38,AL
Albania,driving,2020-10-24,126.12,AL
Albania,walking,2020-10-24,138.34,AL
Albania,driving,2020-10-25,132.18,AL
Albania,walking,2020-10-25,133.82,AL
Albania,driving,2020-10-26,130.38,AL
Albania,walking,2020-10-26,169.04,AL
Albania,driving,2020-10-27,120.18,AL
Albania,walking,2020-10-27,158.21,AL
Albania,driving,2020-10-28,115.54,AL
Albania,walking,2020-10-28,149.55,AL
Albania,driving,2020-10-29,114.57,AL
Albania,walking,2020-10-29,155.01,AL
Albania,driving,2020-10-30,128.96,AL
Albania,walking,2020-10-30,159.23,AL
Albania,driving,2020-10-31,146.62,AL
Albania,walking,2020-10-31,170.66,AL
Albania,driving,2020-11-01,139.16,AL
Albania,walking,2020-11-01,148.23,AL
Albania,driving,2020-11-02,121.37,AL
Albania,walking,2020-11-02,179.53,AL
Albania,driving,2020-11-03,111.55,AL
Albania,walking,2020-11-03,156.2,AL
Albania,driving,2020-11-04,110.75,AL
Albania,walking,2020-11-04,159.62,AL
Albania,driving,2020-11-05,105.4,AL
Albania,walking,2020-11-05,146.06,AL
Albania,driving,2020-11-06,117.91,AL
Albania,walking,2020-11-06,150.58,AL
Albania,driving,2020-11-07,133.42,AL
Albania,walking,2020-11-07,150.06,AL
Albania,driving,2020-11-08,139.4,AL
Albania,walking,2020-11-08,136.8,AL
Albania,driving,2020-11-09,110.57,AL
Albania,walking,2020-11-09,139.79,AL
Albania,driving,2020-11-10,101.74,AL
Albania,walking,2020-11-10,146.44,AL
Albania,driving,2020-11-11,96.27,AL
Albania,walking,2020-11-11,125.67,AL
Albania,driving,2020-11-12,96.95,AL
Albania,walking,2020-11-12,132.2,AL
Albania,driving,2020-11-13,105.27,AL
Albania,walking,2020-11-13,141.79,AL
Albania,driving,2020-11-14,119.25,AL
Albania,walking,2020-11-14,136.29,AL
Albania,driving,2020-11-15,115.27,AL
Albania,walking,2020-11-15,110.83,AL
Albania,driving,2020-11-16,98.04,AL
Albania,walking,2020-11-16,138,AL
Albania,driving,2020-11-17,91.08,AL
Albania,walking,2020-11-17,129.17,AL
Albania,driving,2020-11-18,90.14,AL
Albania,walking,2020-11-18,121.41,AL
Albania,driving,2020-11-19,97.88,AL
Albania,walking,2020-11-19,126.01,AL
Albania,driving,2020-11-20,99.05,AL
Albania,walking,2020-11-20,120.09,AL
Albania,driving,2020-11-21,111.07,AL
Albania,walking,2020-11-21,123.58,AL
Albania,driving,2020-11-22,115.8,AL
Albania,walking,2020-11-22,107.08,AL
Albania,driving,2020-11-23,99.44,AL
Albania,walking,2020-11-23,128.61,AL
Albania,driving,2020-11-24,97.01,AL
Albania,walking,2020-11-24,119.49,AL
Albania,driving,2020-11-25,94.64,AL
Albania,walking,2020-11-25,122.56,AL
Albania,driving,2020-11-26,91.62,AL
Albania,walking,2020-11-26,118.68,AL
Albania,driving,2020-11-27,108.34,AL
Albania,walking,2020-11-27,134.67,AL
Albania,driving,2020-11-28,124.73,AL
Albania,walking,2020-11-28,135.69,AL
Albania,driving,2020-11-29,120.86,AL
Albania,walking,2020-11-29,118.89,AL
Albania,driving,2020-11-30,105.74,AL
Albania,walking,2020-11-30,126.35,AL
Albania,driving,2020-12-01,97.8,AL
Albania,walking,2020-12-01,123.88,AL
Albania,driving,2020-12-02,94.97,AL
Albania,walking,2020-12-02,126.48,AL
Albania,driving,2020-12-03,96.89,AL
Albania,walking,2020-12-03,106.48,AL
Albania,driving,2020-12-04,104.39,AL
Albania,walking,2020-12-04,130.41,AL
Albania,driving,2020-12-05,120.74,AL
Albania,walking,2020-12-05,122.69,AL
Albania,driving,2020-12-06,119.19,AL
Albania,walking,2020-12-06,115.31,AL
Albania,driving,2020-12-07,106.02,AL
Albania,walking,2020-12-07,127.33,AL
Albania,driving,2020-12-08,106.75,AL
Albania,walking,2020-12-08,135.44,AL
Albania,driving,2020-12-09,104.06,AL
Albania,walking,2020-12-09,115.18,AL
Albania,driving,2020-12-10,86.6,AL
Albania,walking,2020-12-10,107.59,AL
Albania,driving,2020-12-11,100.5,AL
Albania,walking,2020-12-11,118.72,AL
Albania,driving,2020-12-12,111.09,AL
Albania,walking,2020-12-12,124.31,AL
Albania,driving,2020-12-13,109.07,AL
Albania,walking,2020-12-13,100.85,AL
Albania,driving,2020-12-14,106.07,AL
Albania,walking,2020-12-14,120.68,AL
Albania,driving,2020-12-15,106.27,AL
Albania,walking,2020-12-15,129.17,AL
Albania,driving,2020-12-16,103.87,AL
Albania,walking,2020-12-16,125.16,AL
Albania,driving,2020-12-17,108.55,AL
Albania,walking,2020-12-17,128.83,AL
Albania,driving,2020-12-18,120.55,AL
Albania,walking,2020-12-18,150.58,AL
Albania,driving,2020-12-19,143.49,AL
Albania,walking,2020-12-19,150.45,AL
Albania,driving,2020-12-20,142.5,AL
Albania,walking,2020-12-20,124.78,AL
Albania,driving,2020-12-21,125.64,AL
Albania,walking,2020-12-21,140.81,AL
Albania,driving,2020-12-22,125.9,AL
Albania,walking,2020-12-22,144.43,AL
Albania,driving,2020-12-23,131.98,AL
Albania,walking,2020-12-23,148.1,AL
Albania,driving,2020-12-24,132.66,AL
Albania,walking,2020-12-24,141.07,AL
Albania,driving,2020-12-25,122.67,AL
Albania,walking,2020-12-25,125.37,AL
Albania,driving,2020-12-26,141.31,AL
Albania,walking,2020-12-26,133.73,AL
Albania,driving,2020-12-27,140.13,AL
Albania,walking,2020-12-27,120.13,AL
Albania,driving,2020-12-28,137.16,AL
Albania,walking,2020-12-28,146.74,AL
Albania,driving,2020-12-29,138.38,AL
Albania,walking,2020-12-29,138.25,AL
Albania,driving,2020-12-30,134.78,AL
Albania,walking,2020-12-30,135.69,AL
Albania,driving,2020-12-31,88.13,AL
Albania,walking,2020-12-31,83.45,AL
Albania,driving,2021-01-01,107.12,AL
Albania,walking,2021-01-01,80.38,AL
Albania,driving,2021-01-02,172.57,AL
Albania,walking,2021-01-02,129.08,AL
Albania,driving,2021-01-03,158.94,AL
Albania,walking,2021-01-03,132.62,AL
Albania,driving,2021-01-04,140.61,AL
Albania,walking,2021-01-04,132.92,AL
Albania,driving,2021-01-05,138.53,AL
Albania,walking,2021-01-05,158.93,AL
Albania,driving,2021-01-06,137.04,AL
Albania,walking,2021-01-06,150.15,AL
Albania,driving,2021-01-07,129.39,AL
Albania,walking,2021-01-07,137.06,AL
Albania,driving,2021-01-08,134.7,AL
Albania,walking,2021-01-08,148.06,AL
Albania,driving,2021-01-09,141.9,AL
Albania,walking,2021-01-09,151.56,AL
Albania,driving,2021-01-10,124.92,AL
Albania,walking,2021-01-10,134.16,AL
Albania,driving,2021-01-11,117.64,AL
Albania,walking,2021-01-11,143.58,AL
Albania,driving,2021-01-12,114.73,AL
Albania,walking,2021-01-12,148.36,AL
Albania,driving,2021-01-13,112.99,AL
Albania,walking,2021-01-13,138.08,AL
Albania,driving,2021-01-14,112.01,AL
Albania,walking,2021-01-14,146.48,AL
Albania,driving,2021-01-15,125.27,AL
Albania,walking,2021-01-15,155.22,AL
Albania,driving,2021-01-16,145.95,AL
Albania,walking,2021-01-16,169.13,AL
Albania,driving,2021-01-17,134.65,AL
Albania,walking,2021-01-17,122.17,AL
Albania,driving,2021-01-18,110.75,AL
Albania,walking,2021-01-18,130.02,AL
Albania,driving,2021-01-19,110.08,AL
Albania,walking,2021-01-19,134.37,AL
Albania,driving,2021-01-20,114.76,AL
Albania,walking,2021-01-20,131.9,AL
