areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,Northern Ireland,N92000002,2022-01-16,2518,480332
nation,Northern Ireland,N92000002,2022-01-15,2668,477814
nation,Northern Ireland,N92000002,2022-01-14,2954,475146
nation,Northern Ireland,N92000002,2022-01-13,2980,472192
nation,Northern Ireland,N92000002,2022-01-12,2922,469212
nation,Northern Ireland,N92000002,2022-01-11,3420,466290
nation,Northern Ireland,N92000002,2022-01-10,2706,462870
nation,Northern Ireland,N92000002,2022-01-09,3760,460164
nation,Northern Ireland,N92000002,2022-01-08,3458,456404
nation,Northern Ireland,N92000002,2022-01-07,6444,452946
