country,transportation_type,date,mobility
Wales,driving,2020-08-05,152.4
Wales,walking,2020-08-05,160.5
Wales,transit,2020-08-05,63.96
England,driving,2020-08-06,125.81
England,walking,2020-08-06,107.52
England,transit,2020-08-06,70.96
NorthernIreland,driving,2020-08-06,150.51
NorthernIreland,walking,2020-08-06,150.04
NorthernIreland,transit,2020-08-06,66.8
Scotland,driving,2020-08-06,145.38
Scotland,walking,2020-08-06,130.89
Scotland,transit,2020-08-06,64.65
Wales,driving,2020-08-06,159.97
Wales,walking,2020-08-06,161.83
Wales,transit,2020-08-06,67.46
England,driving,2020-08-07,141.26
England,walking,2020-08-07,117.29
England,transit,2020-08-07,73.86
NorthernIreland,driving,2020-08-07,152.73
NorthernIreland,walking,2020-08-07,160.94
NorthernIreland,transit,2020-08-07,67.13
Scotland,driving,2020-08-07,154.63
Scotland,walking,2020-08-07,140
Scotland,transit,2020-08-07,65.69
Wales,driving,2020-08-07,189.6
Wales,walking,2020-08-07,186.64
Wales,transit,2020-08-07,69.48
England,driving,2020-08-08,126.67
England,walking,2020-08-08,126.31
England,transit,2020-08-08,71.57
NorthernIreland,driving,2020-08-08,156.03
NorthernIreland,walking,2020-08-08,174.32
NorthernIreland,transit,2020-08-08,64.3
Scotland,driving,2020-08-08,151.07
Scotland,walking,2020-08-08,155.81
Scotland,transit,2020-08-08,62.25
Wales,driving,2020-08-08,178.27
Wales,walking,2020-08-08,196.39
Wales,transit,2020-08-08,66.59
England,driving,2020-08-09,116.55
England,walking,2020-08-09,91.86
England,transit,2020-08-09,66.42
NorthernIreland,driving,2020-08-09,131.95
NorthernIreland,walking,2020-08-09,117.29
NorthernIreland,transit,2020-08-09,63.56
Scotland,driving,2020-08-09,132.05
Scotland,walking,2020-08-09,108.3
Scotland,transit,2020-08-09,61.36
Wales,driving,2020-08-09,166.14
Wales,walking,2020-08-09,147.28
Wales,transit,2020-08-09,66.2
England,driving,2020-08-10,127.87
England,walking,2020-08-10,108.11
England,transit,2020-08-10,72.85
NorthernIreland,driving,2020-08-10,141.45
NorthernIreland,walking,2020-08-10,148.73
NorthernIreland,transit,2020-08-10,77.77
Scotland,driving,2020-08-10,137.51
Scotland,walking,2020-08-10,123.81
Scotland,transit,2020-08-10,68.98
Wales,driving,2020-08-10,166
Wales,walking,2020-08-10,169.71
Wales,transit,2020-08-10,71.6
England,driving,2020-08-11,123.72
England,walking,2020-08-11,109.89
England,transit,2020-08-11,70.9
NorthernIreland,driving,2020-08-11,147.13
NorthernIreland,walking,2020-08-11,158.71
NorthernIreland,transit,2020-08-11,73.66
Scotland,driving,2020-08-11,135.86
Scotland,walking,2020-08-11,125.33
Scotland,transit,2020-08-11,69.63
Wales,driving,2020-08-11,160.77
Wales,walking,2020-08-11,171
Wales,transit,2020-08-11,71.51
England,driving,2020-08-12,122.41
England,walking,2020-08-12,106.63
England,transit,2020-08-12,69.47
NorthernIreland,driving,2020-08-12,153.95
NorthernIreland,walking,2020-08-12,161.5
NorthernIreland,transit,2020-08-12,77.28
Scotland,driving,2020-08-12,137.55
Scotland,walking,2020-08-12,125.29
Scotland,transit,2020-08-12,71.61
Wales,driving,2020-08-12,155.62
Wales,walking,2020-08-12,162.36
Wales,transit,2020-08-12,66.83
England,driving,2020-08-13,122.54
England,walking,2020-08-13,100.53
England,transit,2020-08-13,70.69
NorthernIreland,driving,2020-08-13,153.43
NorthernIreland,walking,2020-08-13,158.9
NorthernIreland,transit,2020-08-13,71.28
Scotland,driving,2020-08-13,137.35
Scotland,walking,2020-08-13,119.41
Scotland,transit,2020-08-13,69.61
Wales,driving,2020-08-13,153.74
Wales,walking,2020-08-13,157.21
Wales,transit,2020-08-13,72.36
England,driving,2020-08-14,137.59
England,walking,2020-08-14,112.11
England,transit,2020-08-14,72.45
NorthernIreland,driving,2020-08-14,160.95
NorthernIreland,walking,2020-08-14,170.07
NorthernIreland,transit,2020-08-14,75.84
Scotland,driving,2020-08-14,149.13
Scotland,walking,2020-08-14,137.24
Scotland,transit,2020-08-14,70.8
Wales,driving,2020-08-14,172.99
Wales,walking,2020-08-14,172.94
Wales,transit,2020-08-14,71.98
England,driving,2020-08-15,122.66
England,walking,2020-08-15,122.03
England,transit,2020-08-15,70.26
NorthernIreland,driving,2020-08-15,150.15
NorthernIreland,walking,2020-08-15,178.15
NorthernIreland,transit,2020-08-15,66.11
Scotland,driving,2020-08-15,147.81
Scotland,walking,2020-08-15,151.31
Scotland,transit,2020-08-15,65.71
Wales,driving,2020-08-15,163.53
Wales,walking,2020-08-15,187.01
Wales,transit,2020-08-15,66.06
England,driving,2020-08-16,109.38
England,walking,2020-08-16,86.23
England,transit,2020-08-16,64.87
NorthernIreland,driving,2020-08-16,126.66
NorthernIreland,walking,2020-08-16,115.85
NorthernIreland,transit,2020-08-16,61.54
Scotland,driving,2020-08-16,127.84
Scotland,walking,2020-08-16,104.75
Scotland,transit,2020-08-16,66.09
Wales,driving,2020-08-16,147.5
Wales,walking,2020-08-16,134.08
Wales,transit,2020-08-16,64.91
England,driving,2020-08-17,123.61
England,walking,2020-08-17,107.45
England,transit,2020-08-17,74.11
NorthernIreland,driving,2020-08-17,137.31
NorthernIreland,walking,2020-08-17,142.48
NorthernIreland,transit,2020-08-17,76.75
Scotland,driving,2020-08-17,135.65
Scotland,walking,2020-08-17,115.55
Scotland,transit,2020-08-17,70.58
Wales,driving,2020-08-17,161.76
Wales,walking,2020-08-17,166.34
Wales,transit,2020-08-17,71.29
England,driving,2020-08-18,123.69
England,walking,2020-08-18,112.58
England,transit,2020-08-18,75.12
NorthernIreland,driving,2020-08-18,141.25
NorthernIreland,walking,2020-08-18,150.1
NorthernIreland,transit,2020-08-18,73.34
Scotland,driving,2020-08-18,137.65
Scotland,walking,2020-08-18,127.86
Scotland,transit,2020-08-18,71.04
Wales,driving,2020-08-18,161.27
Wales,walking,2020-08-18,171.49
Wales,transit,2020-08-18,74.61
England,driving,2020-08-19,123.88
England,walking,2020-08-19,104.54
England,transit,2020-08-19,73.49
NorthernIreland,driving,2020-08-19,140.75
NorthernIreland,walking,2020-08-19,150.01
NorthernIreland,transit,2020-08-19,71.57
Scotland,driving,2020-08-19,139.82
Scotland,walking,2020-08-19,134.76
Scotland,transit,2020-08-19,72.31
Wales,driving,2020-08-19,156.94
Wales,walking,2020-08-19,164.25
Wales,transit,2020-08-19,73.51
England,driving,2020-08-20,129.45
England,walking,2020-08-20,114.67
England,transit,2020-08-20,75.73
NorthernIreland,driving,2020-08-20,136.63
NorthernIreland,walking,2020-08-20,143.64
NorthernIreland,transit,2020-08-20,70.54
Scotland,driving,2020-08-20,136.9
Scotland,walking,2020-08-20,126.32
Scotland,transit,2020-08-20,69.21
Wales,driving,2020-08-20,161.9
Wales,walking,2020-08-20,164.34
Wales,transit,2020-08-20,71.3
England,driving,2020-08-21,136.5
England,walking,2020-08-21,116.77
England,transit,2020-08-21,76.72
NorthernIreland,driving,2020-08-21,149.73
NorthernIreland,walking,2020-08-21,169.19
NorthernIreland,transit,2020-08-21,72.23
Scotland,driving,2020-08-21,147.83
Scotland,walking,2020-08-21,134.68
Scotland,transit,2020-08-21,71.75
Wales,driving,2020-08-21,172.94
Wales,walking,2020-08-21,176.03
Wales,transit,2020-08-21,69.07
England,driving,2020-08-22,127.68
England,walking,2020-08-22,131.98
England,transit,2020-08-22,76.79
NorthernIreland,driving,2020-08-22,140.01
NorthernIreland,walking,2020-08-22,172.17
NorthernIreland,transit,2020-08-22,67.21
Scotland,driving,2020-08-22,145.16
Scotland,walking,2020-08-22,153.79
Scotland,transit,2020-08-22,68.24
Wales,driving,2020-08-22,163.14
Wales,walking,2020-08-22,193.83
Wales,transit,2020-08-22,68.09
England,driving,2020-08-23,114.56
England,walking,2020-08-23,94.44
England,transit,2020-08-23,70.11
NorthernIreland,driving,2020-08-23,118.05
NorthernIreland,walking,2020-08-23,117.21
NorthernIreland,transit,2020-08-23,64.5
Scotland,driving,2020-08-23,129.91
Scotland,walking,2020-08-23,107.3
Scotland,transit,2020-08-23,67.47
Wales,driving,2020-08-23,153.5
Wales,walking,2020-08-23,143.29
Wales,transit,2020-08-23,65.43
England,driving,2020-08-24,126.67
England,walking,2020-08-24,115.43
England,transit,2020-08-24,78.04
NorthernIreland,driving,2020-08-24,135.37
NorthernIreland,walking,2020-08-24,149.77
NorthernIreland,transit,2020-08-24,72.27
Scotland,driving,2020-08-24,139.11
Scotland,walking,2020-08-24,131.09
Scotland,transit,2020-08-24,72.98
Wales,driving,2020-08-24,165.97
Wales,walking,2020-08-24,179.93
Wales,transit,2020-08-24,77.51
England,driving,2020-08-25,122.85
England,walking,2020-08-25,110.71
England,transit,2020-08-25,78.16
NorthernIreland,driving,2020-08-25,131.07
NorthernIreland,walking,2020-08-25,142.85
NorthernIreland,transit,2020-08-25,71.04
Scotland,driving,2020-08-25,134.74
Scotland,walking,2020-08-25,117.83
Scotland,transit,2020-08-25,69.71
Wales,driving,2020-08-25,158.52
Wales,walking,2020-08-25,165.05
Wales,transit,2020-08-25,74.68
England,driving,2020-08-26,130.31
England,walking,2020-08-26,124.25
England,transit,2020-08-26,82.02
NorthernIreland,driving,2020-08-26,139
NorthernIreland,walking,2020-08-26,158.43
NorthernIreland,transit,2020-08-26,73.5
Scotland,driving,2020-08-26,140.09
Scotland,walking,2020-08-26,134.81
Scotland,transit,2020-08-26,70.86
Wales,driving,2020-08-26,167.75
Wales,walking,2020-08-26,183.88
Wales,transit,2020-08-26,74.61
England,driving,2020-08-27,130.61
England,walking,2020-08-27,108.44
England,transit,2020-08-27,75.03
NorthernIreland,driving,2020-08-27,138.61
NorthernIreland,walking,2020-08-27,138.25
NorthernIreland,transit,2020-08-27,76.01
Scotland,driving,2020-08-27,146
Scotland,walking,2020-08-27,125.81
Scotland,transit,2020-08-27,72.59
Wales,driving,2020-08-27,163.61
Wales,walking,2020-08-27,163.87
Wales,transit,2020-08-27,72.52
England,driving,2020-08-28,147.57
England,walking,2020-08-28,125.28
England,transit,2020-08-28,80.28
NorthernIreland,driving,2020-08-28,155.11
NorthernIreland,walking,2020-08-28,170.59
NorthernIreland,transit,2020-08-28,76.54
Scotland,driving,2020-08-28,163.81
Scotland,walking,2020-08-28,154.28
Scotland,transit,2020-08-28,72.32
Wales,driving,2020-08-28,199.63
Wales,walking,2020-08-28,201.72
Wales,transit,2020-08-28,79.61
England,driving,2020-08-29,130
England,walking,2020-08-29,141.72
England,transit,2020-08-29,79.65
NorthernIreland,driving,2020-08-29,147.64
NorthernIreland,walking,2020-08-29,186.29
NorthernIreland,transit,2020-08-29,70.09
Scotland,driving,2020-08-29,156.57
Scotland,walking,2020-08-29,181.66
Scotland,transit,2020-08-29,73.71
Wales,driving,2020-08-29,186.12
Wales,walking,2020-08-29,230.02
Wales,transit,2020-08-29,79.12
England,driving,2020-08-30,115.15
England,walking,2020-08-30,119.3
England,transit,2020-08-30,73.86
NorthernIreland,driving,2020-08-30,127.77
NorthernIreland,walking,2020-08-30,133.7
NorthernIreland,transit,2020-08-30,67.87
Scotland,driving,2020-08-30,137.93
Scotland,walking,2020-08-30,130.14
Scotland,transit,2020-08-30,69.22
Wales,driving,2020-08-30,166.96
Wales,walking,2020-08-30,186
Wales,transit,2020-08-30,71.23
England,driving,2020-08-31,126.11
England,walking,2020-08-31,114.57
England,transit,2020-08-31,82.36
NorthernIreland,driving,2020-08-31,137.89
NorthernIreland,walking,2020-08-31,140.92
NorthernIreland,transit,2020-08-31,89.52
Scotland,driving,2020-08-31,139.78
Scotland,walking,2020-08-31,127.61
Scotland,transit,2020-08-31,75.68
Wales,driving,2020-08-31,181.09
Wales,walking,2020-08-31,167.73
Wales,transit,2020-08-31,79.62
England,driving,2020-09-01,124.68
England,walking,2020-09-01,117.92
England,transit,2020-09-01,83.45
NorthernIreland,driving,2020-09-01,131.01
NorthernIreland,walking,2020-09-01,147.57
NorthernIreland,transit,2020-09-01,77.16
Scotland,driving,2020-09-01,131.61
Scotland,walking,2020-09-01,125.78
Scotland,transit,2020-09-01,72.6
Wales,driving,2020-09-01,154.49
Wales,walking,2020-09-01,172.07
Wales,transit,2020-09-01,82.87
England,driving,2020-09-02,123.11
England,walking,2020-09-02,113
England,transit,2020-09-02,84.63
NorthernIreland,driving,2020-09-02,125.87
NorthernIreland,walking,2020-09-02,137.54
NorthernIreland,transit,2020-09-02,68.82
Scotland,driving,2020-09-02,130.53
Scotland,walking,2020-09-02,114.89
Scotland,transit,2020-09-02,72.23
Wales,driving,2020-09-02,143.41
Wales,walking,2020-09-02,160.02
Wales,transit,2020-09-02,80.76
England,driving,2020-09-03,122.81
England,walking,2020-09-03,113.91
England,transit,2020-09-03,83.8
NorthernIreland,driving,2020-09-03,131.55
NorthernIreland,walking,2020-09-03,148.18
NorthernIreland,transit,2020-09-03,70.17
Scotland,driving,2020-09-03,136.94
Scotland,walking,2020-09-03,124.77
Scotland,transit,2020-09-03,71.31
Wales,driving,2020-09-03,143.38
Wales,walking,2020-09-03,161.58
Wales,transit,2020-09-03,78.57
England,driving,2020-09-04,136.41
England,walking,2020-09-04,128.34
England,transit,2020-09-04,85.54
NorthernIreland,driving,2020-09-04,158.69
NorthernIreland,walking,2020-09-04,169.76
NorthernIreland,transit,2020-09-04,75.06
Scotland,driving,2020-09-04,150.47
Scotland,walking,2020-09-04,145.24
Scotland,transit,2020-09-04,74.87
Wales,driving,2020-09-04,165.06
Wales,walking,2020-09-04,185.47
Wales,transit,2020-09-04,73.73
England,driving,2020-09-05,129.14
England,walking,2020-09-05,145.65
England,transit,2020-09-05,83.88
NorthernIreland,driving,2020-09-05,146.97
NorthernIreland,walking,2020-09-05,192.04
NorthernIreland,transit,2020-09-05,70.62
Scotland,driving,2020-09-05,148.22
Scotland,walking,2020-09-05,166.42
Scotland,transit,2020-09-05,74.69
Wales,driving,2020-09-05,154.38
Wales,walking,2020-09-05,204.59
Wales,transit,2020-09-05,68.85
England,driving,2020-09-06,116.3
England,walking,2020-09-06,104.08
England,transit,2020-09-06,80.68
NorthernIreland,driving,2020-09-06,121.21
NorthernIreland,walking,2020-09-06,119.56
NorthernIreland,transit,2020-09-06,68.53
Scotland,driving,2020-09-06,133.89
Scotland,walking,2020-09-06,126.24
Scotland,transit,2020-09-06,77.02
Wales,driving,2020-09-06,140.29
Wales,walking,2020-09-06,139.14
Wales,transit,2020-09-06,70.91
England,driving,2020-09-07,118.95
England,walking,2020-09-07,111.3
England,transit,2020-09-07,85.7
NorthernIreland,driving,2020-09-07,124.65
NorthernIreland,walking,2020-09-07,141.5
NorthernIreland,transit,2020-09-07,68.86
Scotland,driving,2020-09-07,131.9
Scotland,walking,2020-09-07,123.49
Scotland,transit,2020-09-07,78.4
Wales,driving,2020-09-07,141.19
Wales,walking,2020-09-07,161.43
Wales,transit,2020-09-07,78.65
England,driving,2020-09-08,119.1
England,walking,2020-09-08,114.93
England,transit,2020-09-08,85.54
NorthernIreland,driving,2020-09-08,129.56
NorthernIreland,walking,2020-09-08,150.38
NorthernIreland,transit,2020-09-08,71.36
Scotland,driving,2020-09-08,132.44
Scotland,walking,2020-09-08,130.77
Scotland,transit,2020-09-08,78.64
Wales,driving,2020-09-08,136.4
Wales,walking,2020-09-08,160.68
Wales,transit,2020-09-08,74.99
England,driving,2020-09-09,119.07
England,walking,2020-09-09,114.53
England,transit,2020-09-09,83.06
NorthernIreland,driving,2020-09-09,128.21
NorthernIreland,walking,2020-09-09,148.6
NorthernIreland,transit,2020-09-09,70.58
Scotland,driving,2020-09-09,132.24
Scotland,walking,2020-09-09,130.52
Scotland,transit,2020-09-09,73.71
Wales,driving,2020-09-09,135.77
Wales,walking,2020-09-09,161.86
Wales,transit,2020-09-09,71.43
England,driving,2020-09-10,120.01
England,walking,2020-09-10,114.72
England,transit,2020-09-10,82.26
NorthernIreland,driving,2020-09-10,127.05
NorthernIreland,walking,2020-09-10,138.27
NorthernIreland,transit,2020-09-10,67.3
Scotland,driving,2020-09-10,130.42
Scotland,walking,2020-09-10,126.39
Scotland,transit,2020-09-10,73.01
Wales,driving,2020-09-10,134.58
Wales,walking,2020-09-10,150.84
Wales,transit,2020-09-10,66.31
England,driving,2020-09-11,132.78
England,walking,2020-09-11,128.27
England,transit,2020-09-11,85.42
NorthernIreland,driving,2020-09-11,141.83
NorthernIreland,walking,2020-09-11,167.7
NorthernIreland,transit,2020-09-11,68.61
Scotland,driving,2020-09-11,146.27
Scotland,walking,2020-09-11,145.81
Scotland,transit,2020-09-11,77.79
Wales,driving,2020-09-11,151.72
Wales,walking,2020-09-11,175.34
Wales,transit,2020-09-11,68.04
England,driving,2020-09-12,130
England,walking,2020-09-12,153.12
England,transit,2020-09-12,87.34
NorthernIreland,driving,2020-09-12,142.69
NorthernIreland,walking,2020-09-12,190.59
NorthernIreland,transit,2020-09-12,76.34
Scotland,driving,2020-09-12,142.14
Scotland,walking,2020-09-12,169.96
Scotland,transit,2020-09-12,75.96
Wales,driving,2020-09-12,147.59
Wales,walking,2020-09-12,201.78
Wales,transit,2020-09-12,63.73
England,driving,2020-09-13,121.89
England,walking,2020-09-13,115.24
England,transit,2020-09-13,82.5
NorthernIreland,driving,2020-09-13,121.21
NorthernIreland,walking,2020-09-13,126.26
NorthernIreland,transit,2020-09-13,72.02
Scotland,driving,2020-09-13,128.53
Scotland,walking,2020-09-13,127.84
Scotland,transit,2020-09-13,77.71
Wales,driving,2020-09-13,144.73
Wales,walking,2020-09-13,147.4
Wales,transit,2020-09-13,69.81
England,driving,2020-09-14,121.72
England,walking,2020-09-14,120.79
England,transit,2020-09-14,86.77
NorthernIreland,driving,2020-09-14,123.83
NorthernIreland,walking,2020-09-14,153.35
NorthernIreland,transit,2020-09-14,82.74
Scotland,driving,2020-09-14,132.31
Scotland,walking,2020-09-14,141.42
Scotland,transit,2020-09-14,81.09
Wales,driving,2020-09-14,139.24
Wales,walking,2020-09-14,166.4
Wales,transit,2020-09-14,76.16
England,driving,2020-09-15,121.23
England,walking,2020-09-15,121.8
England,transit,2020-09-15,86.02
NorthernIreland,driving,2020-09-15,129.12
NorthernIreland,walking,2020-09-15,161.07
NorthernIreland,transit,2020-09-15,76.34
Scotland,driving,2020-09-15,133.76
Scotland,walking,2020-09-15,141.55
Scotland,transit,2020-09-15,83.29
Wales,driving,2020-09-15,136.19
Wales,walking,2020-09-15,166.82
Wales,transit,2020-09-15,73.95
England,driving,2020-09-16,120.83
England,walking,2020-09-16,120.41
England,transit,2020-09-16,86.47
NorthernIreland,driving,2020-09-16,132.52
NorthernIreland,walking,2020-09-16,158.64
NorthernIreland,transit,2020-09-16,84.55
Scotland,driving,2020-09-16,132.79
Scotland,walking,2020-09-16,138.98
Scotland,transit,2020-09-16,81.98
Wales,driving,2020-09-16,139.74
Wales,walking,2020-09-16,165.89
Wales,transit,2020-09-16,78.06
England,driving,2020-09-17,122.72
England,walking,2020-09-17,123.11
England,transit,2020-09-17,87.29
NorthernIreland,driving,2020-09-17,133.51
NorthernIreland,walking,2020-09-17,160.7
NorthernIreland,transit,2020-09-17,83.65
Scotland,driving,2020-09-17,141.11
Scotland,walking,2020-09-17,151.53
Scotland,transit,2020-09-17,88.6
Wales,driving,2020-09-17,138.61
Wales,walking,2020-09-17,167.25
Wales,transit,2020-09-17,77.25
England,driving,2020-09-18,134.99
England,walking,2020-09-18,138.16
England,transit,2020-09-18,89.63
NorthernIreland,driving,2020-09-18,146.94
NorthernIreland,walking,2020-09-18,179.43
NorthernIreland,transit,2020-09-18,81.22
Scotland,driving,2020-09-18,155.38
Scotland,walking,2020-09-18,167.32
Scotland,transit,2020-09-18,88.82
Wales,driving,2020-09-18,159.19
Wales,walking,2020-09-18,190.15
Wales,transit,2020-09-18,77.21
England,driving,2020-09-19,129.97
England,walking,2020-09-19,162.74
England,transit,2020-09-19,90.93
NorthernIreland,driving,2020-09-19,144.54
NorthernIreland,walking,2020-09-19,200.16
NorthernIreland,transit,2020-09-19,79.29
