country,date,deaths,cumdeaths,cases,cumcases
Wales,2021-12-19,3,9216,3462,553163
Wales,2021-12-20,6,9222,6796,559959
Wales,2021-12-21,2,9224,2375,562333
Wales,2021-12-22,3,9227,4662,566995
Wales,2021-12-23,2,9229,3292,570288
Wales,2021-12-24,7,9236,6755,577043
Wales,2021-12-25,2,9238,0,577043
Wales,2021-12-26,5,9243,5335,582378
Wales,2021-12-27,7,9250,0,582378
Wales,2021-12-28,3,9253,12378,594753
Wales,2021-12-29,9,9262,5929,600682
Wales,2021-12-30,9,9271,21051,621732
Wales,2021-12-31,10,9281,10393,632125
Wales,2022-01-01,10,9291,0,632125
Wales,2022-01-02,11,9302,14036,646159
Wales,2022-01-03,9,9311,0,646159
Wales,2022-01-04,18,9329,22317,668473
Wales,2022-01-05,5,9334,21279,689750
Wales,2022-01-06,12,9346,9213,698962
Wales,2022-01-07,6,9352,7915,706873
Wales,2022-01-08,8,9360,0,706873
Wales,2022-01-09,12,9372,8923,715796
Wales,2022-01-10,14,9386,11693,727486
Wales,2022-01-11,12,9398,2176,729662
Wales,2022-01-12,13,9411,2886,732548
Wales,2022-01-13,13,9424,3197,735745
Wales,2022-01-14,9,9433,2864,738609
Wales,2022-01-15,20,9453,0,738609
Wales,2022-01-16,19,9472,2133,740742
Wales,2022-01-17,13,9485,3975,744717
Wales,2022-01-18,11,9496,1857,746572
Wales,2022-01-19,13,9509,2136,748708
Wales,2022-01-20,6,9515,2768,751473
Wales,2022-01-21,11,9526,2427,753899
Wales,2022-01-22,6,9532,0,753899
Wales,2022-01-23,8,9540,2827,756727
Wales,2022-01-24,6,9546,4327,761054
Wales,2022-01-25,11,9557,1977,763031
Wales,2022-01-26,8,9565,2707,765737
Wales,2022-01-27,10,9575,3007,768744
Wales,2022-01-28,14,9589,2772,771516
Wales,2022-01-29,3,9592,0,771516
Wales,2022-01-30,6,9598,2840,774356
Wales,2022-01-31,13,9611,4528,778884
Wales,2022-02-01,11,9622,1635,780519
Wales,2022-02-02,9,9631,1870,782388
Wales,2022-02-03,6,9637,2424,784811
Wales,2022-02-04,6,9643,2606,787417
Wales,2022-02-05,6,9649,0,787417
Wales,2022-02-06,7,9656,1868,789285
Wales,2022-02-07,3,9659,3382,792667
Wales,2022-02-08,5,9664,1107,793773
Wales,2022-02-09,9,9673,1388,795161
Wales,2022-02-10,2,9675,1761,796922
Wales,2022-02-11,9,9684,1899,798821
Wales,2022-02-12,3,9687,0,798821
Wales,2022-02-13,6,9693,1495,800316
Wales,2022-02-14,9,9702,2122,802438
Wales,2022-02-15,14,9716,923,803360
Wales,2022-02-16,7,9723,1124,804484
Wales,2022-02-17,6,9729,1352,805836
Wales,2022-02-18,4,9733,1260,807096
Wales,2022-02-19,9,9742,0,807096
Wales,2022-02-20,0,9742,0,807096
Wales,2022-02-21,1,9743,1114,808210
Wales,2022-02-22,6,9749,1672,809882
Wales,2022-02-23,7,9756,903,810785
Wales,2022-02-24,10,9766,1059,811844
Wales,2022-02-25,11,9777,855,812699
Wales,2022-02-26,6,9783,0,812699
Wales,2022-02-27,4,9787,0,812699
Wales,2022-02-28,6,9793,339,813038
Wales,2022-03-01,4,9797,2225,815263
Wales,2022-03-02,4,9801,808,816071
Wales,2022-03-03,2,9803,899,816969
Wales,2022-03-04,3,9806,1177,818146
Wales,2022-03-05,5,9811,0,818146
Wales,2022-03-06,10,9821,0,818146
Wales,2022-03-07,7,9828,1023,819169
Wales,2022-03-08,2,9830,2628,821797
Wales,2022-03-09,3,9833,1141,822937
Wales,2022-03-10,1,9834,1548,824485
Wales,2022-03-11,3,9837,1525,826010
Wales,2022-03-12,3,9840,0,826010
Wales,2022-03-13,8,9848,0,826010
Wales,2022-03-14,3,9851,1508,827518
Wales,2022-03-15,4,9855,4114,831632
Wales,2022-03-16,9,9864,1878,833509
Wales,2022-03-17,5,9869,2261,835770
Wales,2022-03-18,8,9877,1935,837705
Wales,2022-03-19,7,9884,0,837705
Wales,2022-03-20,7,9891,0,837705
Wales,2022-03-21,11,9902,2566,840270
Wales,2022-03-22,9,9911,4909,845179
Wales,2022-03-23,8,9919,1877,847055
Wales,2022-03-24,11,9930,2743,849797
Wales,2022-03-25,12,9942,2128,851925
Wales,2022-03-26,8,9950,0,851925
Wales,2022-03-27,7,9957,0,851925
Wales,2022-03-28,8,9965,2206,854130
Wales,2022-03-29,6,9971,4853,858983
Wales,2022-03-30,10,9981,1745,860727
Wales,2022-03-31,6,9987,1379,862106
Wales,2022-04-01,9,9996,1438,863544
Wales,2022-04-02,5,10001,0,863544
Wales,2022-04-03,10,10011,0,863544
Wales,2022-04-04,7,10018,1485,865029
Wales,2022-04-05,11,10029,1834,866863
Wales,2022-04-06,9,10038,391,867254
Wales,2022-04-07,14,10052,537,867791
Wales,2022-04-08,12,10064,404,868195
Wales,2022-04-09,7,10071,0,868195
Wales,2022-04-10,11,10082,0,868195
Wales,2022-04-11,9,10091,373,868568
Wales,2022-04-12,12,10103,704,869272
Wales,2022-04-13,11,10114,308,869580
Wales,2022-04-14,6,10120,338,869917
Wales,2022-04-15,7,10127,0,869917
Wales,2022-04-16,7,10134,0,869917
Wales,2022-04-17,7,10141,0,869917
Wales,2022-04-18,11,10152,0,869917
Wales,2022-04-19,13,10165,272,870189
Wales,2022-04-20,4,10169,816,871005
Wales,2022-04-21,9,10178,255,871260
Wales,2022-04-22,9,10187,163,871423
Wales,2022-04-23,7,10194,0,871423
Wales,2022-04-24,9,10203,0,871423
Wales,2022-04-25,12,10215,159,871581
Wales,2022-04-26,8,10223,343,871924
Wales,2022-04-27,7,10230,184,872108
Wales,2022-04-28,7,10237,143,872251
Wales,2022-04-29,6,10243,133,872384
Wales,2022-04-30,4,10247,0,872384
Wales,2022-05-01,4,10251,0,872384
Wales,2022-05-02,5,10256,0,872384
Wales,2022-05-03,5,10261,115,872498
Wales,2022-05-04,2,10263,326,872824
Wales,2022-05-05,5,10268,151,872975
Wales,2022-05-06,1,10269,129,873102
Wales,2022-05-07,8,10277,0,873102
Wales,2022-05-08,2,10279,0,873102
Wales,2022-05-09,3,10282,100,873202
Wales,2022-05-10,3,10285,268,873470
Wales,2022-05-11,3,10288,99,873569
Wales,2022-05-12,3,10291,101,873670
Wales,2022-05-13,3,10294,81,873751
Wales,2022-05-14,2,10296,0,873751
Wales,2022-05-15,3,10299,0,873751
Wales,2022-05-16,0,10299,74,873825
Wales,2022-05-17,5,10304,138,873963
Wales,2022-05-18,4,10308,71,874034
Wales,2022-05-19,5,10313,71,874105
Wales,2022-05-20,1,10314,73,874178
