areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,Wales,W92000004,2021-05-14,54,212095
nation,Wales,W92000004,2021-05-13,59,212041
nation,Wales,W92000004,2021-05-12,22,211983
nation,Wales,W92000004,2021-05-11,30,211961
nation,Wales,W92000004,2021-05-10,104,211931
nation,Wales,W92000004,2021-05-09,54,211827
nation,Wales,W92000004,2021-05-08,0,211773
nation,Wales,W92000004,2021-05-07,47,211773
nation,Wales,W92000004,2021-05-06,34,211726
nation,Wales,W92000004,2021-05-05,54,211692
nation,Wales,W92000004,2021-05-04,65,211638
nation,Wales,W92000004,2021-05-03,0,211573
nation,Wales,W92000004,2021-05-02,79,211573
nation,Wales,W92000004,2021-05-01,0,211494
nation,Wales,W92000004,2021-04-30,36,211494
nation,Wales,W92000004,2021-04-29,69,211458
nation,Wales,W92000004,2021-04-28,35,211389
nation,Wales,W92000004,2021-04-27,33,211354
nation,Wales,W92000004,2021-04-26,97,211321
nation,Wales,W92000004,2021-04-25,62,211224
nation,Wales,W92000004,2021-04-24,0,211162
nation,Wales,W92000004,2021-04-23,58,211162
nation,Wales,W92000004,2021-04-22,63,211104
nation,Wales,W92000004,2021-04-21,64,211042
nation,Wales,W92000004,2021-04-20,53,210978
nation,Wales,W92000004,2021-04-19,102,210925
nation,Wales,W92000004,2021-04-18,94,210823
nation,Wales,W92000004,2021-04-17,0,210729
nation,Wales,W92000004,2021-04-16,48,210729
nation,Wales,W92000004,2021-04-15,105,210681
nation,Wales,W92000004,2021-04-14,62,210577
nation,Wales,W92000004,2021-04-13,69,210515
nation,Wales,W92000004,2021-04-12,50,210447
nation,Wales,W92000004,2021-04-11,53,210397
nation,Wales,W92000004,2021-04-10,130,210344
nation,Wales,W92000004,2021-04-09,114,210219
nation,Wales,W92000004,2021-04-08,82,210105
nation,Wales,W92000004,2021-04-07,82,210023
nation,Wales,W92000004,2021-04-06,126,209942
nation,Wales,W92000004,2021-04-05,189,209816
nation,Wales,W92000004,2021-04-04,0,209627
nation,Wales,W92000004,2021-04-03,95,209627
nation,Wales,W92000004,2021-04-02,0,209532
nation,Wales,W92000004,2021-04-01,188,209532
nation,Wales,W92000004,2021-03-31,60,209345
nation,Wales,W92000004,2021-03-30,94,209285
nation,Wales,W92000004,2021-03-29,125,209191
nation,Wales,W92000004,2021-03-28,171,209066
nation,Wales,W92000004,2021-03-27,201,208895
nation,Wales,W92000004,2021-03-26,190,208694
nation,Wales,W92000004,2021-03-25,227,208504
nation,Wales,W92000004,2021-03-24,159,208277
nation,Wales,W92000004,2021-03-23,127,208119
nation,Wales,W92000004,2021-03-22,150,207992
nation,Wales,W92000004,2021-03-21,196,207842
nation,Wales,W92000004,2021-03-20,208,207646
nation,Wales,W92000004,2021-03-19,201,207438
nation,Wales,W92000004,2021-03-18,297,207237
nation,Wales,W92000004,2021-03-17,145,206940
nation,Wales,W92000004,2021-03-16,142,206795
nation,Wales,W92000004,2021-03-15,248,206653
nation,Wales,W92000004,2021-03-14,217,206405
nation,Wales,W92000004,2021-03-13,210,206188
nation,Wales,W92000004,2021-03-12,190,205978
nation,Wales,W92000004,2021-03-11,195,205788
nation,Wales,W92000004,2021-03-10,225,205593
nation,Wales,W92000004,2021-03-09,166,205368
nation,Wales,W92000004,2021-03-08,164,205202
nation,Wales,W92000004,2021-03-07,152,205038
nation,Wales,W92000004,2021-03-06,195,204886
nation,Wales,W92000004,2021-03-05,230,204692
nation,Wales,W92000004,2021-03-04,267,204463
nation,Wales,W92000004,2021-03-03,208,204196
nation,Wales,W92000004,2021-03-02,170,203988
nation,Wales,W92000004,2021-03-01,193,203818
nation,Wales,W92000004,2021-02-28,247,203625
nation,Wales,W92000004,2021-02-27,198,203378
nation,Wales,W92000004,2021-02-26,308,203180
nation,Wales,W92000004,2021-02-25,312,202872
nation,Wales,W92000004,2021-02-24,236,202560
nation,Wales,W92000004,2021-02-23,317,202324
nation,Wales,W92000004,2021-02-22,319,202007
nation,Wales,W92000004,2021-02-21,336,201688
nation,Wales,W92000004,2021-02-20,363,201352
nation,Wales,W92000004,2021-02-19,533,200989
nation,Wales,W92000004,2021-02-18,290,200456
nation,Wales,W92000004,2021-02-17,374,200166
nation,Wales,W92000004,2021-02-16,275,199793
nation,Wales,W92000004,2021-02-15,363,199518
nation,Wales,W92000004,2021-02-14,394,199155
nation,Wales,W92000004,2021-02-13,400,198761
nation,Wales,W92000004,2021-02-12,608,198362
nation,Wales,W92000004,2021-02-11,410,197754
nation,Wales,W92000004,2021-02-10,323,197344
nation,Wales,W92000004,2021-02-09,351,197021
nation,Wales,W92000004,2021-02-08,610,196670
nation,Wales,W92000004,2021-02-07,461,196060
nation,Wales,W92000004,2021-02-06,675,195599
nation,Wales,W92000004,2021-02-05,399,194924
nation,Wales,W92000004,2021-02-04,544,194525
nation,Wales,W92000004,2021-02-03,455,193981
nation,Wales,W92000004,2021-02-02,614,193526
nation,Wales,W92000004,2021-02-01,630,192912
nation,Wales,W92000004,2021-01-31,605,192282
nation,Wales,W92000004,2021-01-30,737,191677
nation,Wales,W92000004,2021-01-29,546,190940
nation,Wales,W92000004,2021-01-28,705,190394
nation,Wales,W92000004,2021-01-27,537,189689
nation,Wales,W92000004,2021-01-26,570,189152
nation,Wales,W92000004,2021-01-25,872,188583
nation,Wales,W92000004,2021-01-24,796,187711
nation,Wales,W92000004,2021-01-23,1079,186915
nation,Wales,W92000004,2021-01-22,801,185836
nation,Wales,W92000004,2021-01-21,1153,185035
nation,Wales,W92000004,2021-01-20,1283,183882
nation,Wales,W92000004,2021-01-19,1106,182599
nation,Wales,W92000004,2021-01-18,1332,181493
nation,Wales,W92000004,2021-01-17,1172,180161
nation,Wales,W92000004,2021-01-16,1129,178989
nation,Wales,W92000004,2021-01-15,1808,177864
nation,Wales,W92000004,2021-01-14,1644,176056
nation,Wales,W92000004,2021-01-13,1533,174412
nation,Wales,W92000004,2021-01-12,1332,172879
nation,Wales,W92000004,2021-01-11,1793,171547
nation,Wales,W92000004,2021-01-10,1660,169754
nation,Wales,W92000004,2021-01-09,2373,168094
nation,Wales,W92000004,2021-01-08,2487,165721
nation,Wales,W92000004,2021-01-07,1718,163234
nation,Wales,W92000004,2021-01-06,2238,161516
nation,Wales,W92000004,2021-01-05,2069,159278
nation,Wales,W92000004,2021-01-04,1898,157209
nation,Wales,W92000004,2021-01-03,4011,155311
nation,Wales,W92000004,2021-01-02,2764,151300
nation,Wales,W92000004,2021-01-01,0,148537
nation,Wales,W92000004,2020-12-31,1831,148537
nation,Wales,W92000004,2020-12-30,2281,146706
nation,Wales,W92000004,2020-12-29,2510,144425
nation,Wales,W92000004,2020-12-28,2273,141915
nation,Wales,W92000004,2020-12-27,4142,139642
nation,Wales,W92000004,2020-12-26,2237,135500
nation,Wales,W92000004,2020-12-25,0,133263
nation,Wales,W92000004,2020-12-24,2161,133263
nation,Wales,W92000004,2020-12-23,3013,131102
nation,Wales,W92000004,2020-12-22,2761,128089
nation,Wales,W92000004,2020-12-21,2563,125329
nation,Wales,W92000004,2020-12-20,2334,122766
nation,Wales,W92000004,2020-12-19,3065,120432
nation,Wales,W92000004,2020-12-18,2801,117367
nation,Wales,W92000004,2020-12-17,11468,114566
nation,Wales,W92000004,2020-12-16,530,103098
nation,Wales,W92000004,2020-12-15,615,102568
nation,Wales,W92000004,2020-12-14,1228,101953
nation,Wales,W92000004,2020-12-13,0,100725
nation,Wales,W92000004,2020-12-12,2494,100725
nation,Wales,W92000004,2020-12-11,2234,98232
nation,Wales,W92000004,2020-12-10,1968,95998
nation,Wales,W92000004,2020-12-09,2238,94030
nation,Wales,W92000004,2020-12-08,780,91792
nation,Wales,W92000004,2020-12-07,2021,91013
nation,Wales,W92000004,2020-12-06,1916,88992
nation,Wales,W92000004,2020-12-05,1645,87077
nation,Wales,W92000004,2020-12-04,1471,85432
nation,Wales,W92000004,2020-12-03,1473,83961
nation,Wales,W92000004,2020-12-02,1480,82489
nation,Wales,W92000004,2020-12-01,667,81009
nation,Wales,W92000004,2020-11-30,802,80342
nation,Wales,W92000004,2020-11-29,1004,79540
nation,Wales,W92000004,2020-11-28,1445,78536
nation,Wales,W92000004,2020-11-27,1105,77091
nation,Wales,W92000004,2020-11-26,1251,75986
nation,Wales,W92000004,2020-11-25,907,74735
nation,Wales,W92000004,2020-11-24,595,73828
nation,Wales,W92000004,2020-11-23,892,73233
nation,Wales,W92000004,2020-11-22,808,72341
