areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
nation,Scotland,S92000003,2022-04-03,19,14176
nation,Scotland,S92000003,2022-04-02,14,14157
nation,Scotland,S92000003,2022-04-01,26,14143
nation,Scotland,S92000003,2022-03-31,24,14117
nation,Scotland,S92000003,2022-03-30,21,14093
nation,Scotland,S92000003,2022-03-29,29,14072
nation,Scotland,S92000003,2022-03-28,27,14043
nation,Scotland,S92000003,2022-03-27,20,14016
nation,Scotland,S92000003,2022-03-26,21,13996
nation,Scotland,S92000003,2022-03-25,23,13975
nation,Scotland,S92000003,2022-03-24,33,13952
nation,Scotland,S92000003,2022-03-23,24,13919
nation,Scotland,S92000003,2022-03-22,28,13895
nation,Scotland,S92000003,2022-03-21,26,13867
nation,Scotland,S92000003,2022-03-20,33,13841
nation,Scotland,S92000003,2022-03-19,31,13808
nation,Scotland,S92000003,2022-03-18,30,13777
nation,Scotland,S92000003,2022-03-17,25,13747
nation,Scotland,S92000003,2022-03-16,24,13722
nation,Scotland,S92000003,2022-03-15,15,13698
nation,Scotland,S92000003,2022-03-14,18,13683
nation,Scotland,S92000003,2022-03-13,21,13665
nation,Scotland,S92000003,2022-03-12,17,13644
nation,Scotland,S92000003,2022-03-11,13,13627
nation,Scotland,S92000003,2022-03-10,18,13614
nation,Scotland,S92000003,2022-03-09,14,13596
nation,Scotland,S92000003,2022-03-08,15,13582
nation,Scotland,S92000003,2022-03-07,19,13567
nation,Scotland,S92000003,2022-03-06,17,13548
nation,Scotland,S92000003,2022-03-05,11,13531
nation,Scotland,S92000003,2022-03-04,17,13520
nation,Scotland,S92000003,2022-03-03,19,13503
nation,Scotland,S92000003,2022-03-02,27,13484
nation,Scotland,S92000003,2022-03-01,14,13457
nation,Scotland,S92000003,2022-02-28,13,13443
nation,Scotland,S92000003,2022-02-27,18,13430
nation,Scotland,S92000003,2022-02-26,15,13412
nation,Scotland,S92000003,2022-02-25,11,13397
nation,Scotland,S92000003,2022-02-24,16,13386
nation,Scotland,S92000003,2022-02-23,16,13370
nation,Scotland,S92000003,2022-02-22,16,13354
nation,Scotland,S92000003,2022-02-21,11,13338
nation,Scotland,S92000003,2022-02-20,12,13327
nation,Scotland,S92000003,2022-02-19,8,13315
nation,Scotland,S92000003,2022-02-18,16,13307
nation,Scotland,S92000003,2022-02-17,11,13291
nation,Scotland,S92000003,2022-02-16,10,13280
nation,Scotland,S92000003,2022-02-15,13,13270
nation,Scotland,S92000003,2022-02-14,15,13257
nation,Scotland,S92000003,2022-02-13,8,13242
nation,Scotland,S92000003,2022-02-12,10,13234
nation,Scotland,S92000003,2022-02-11,5,13224
nation,Scotland,S92000003,2022-02-10,11,13219
nation,Scotland,S92000003,2022-02-09,10,13208
nation,Scotland,S92000003,2022-02-08,12,13198
nation,Scotland,S92000003,2022-02-07,8,13186
nation,Scotland,S92000003,2022-02-06,13,13178
nation,Scotland,S92000003,2022-02-05,12,13165
nation,Scotland,S92000003,2022-02-04,7,13153
nation,Scotland,S92000003,2022-02-03,15,13146
nation,Scotland,S92000003,2022-02-02,11,13131
nation,Scotland,S92000003,2022-02-01,18,13120
nation,Scotland,S92000003,2022-01-31,14,13102
nation,Scotland,S92000003,2022-01-30,13,13088
nation,Scotland,S92000003,2022-01-29,13,13075
nation,Scotland,S92000003,2022-01-28,21,13062
nation,Scotland,S92000003,2022-01-27,19,13041
nation,Scotland,S92000003,2022-01-26,12,13022
nation,Scotland,S92000003,2022-01-25,19,13010
nation,Scotland,S92000003,2022-01-24,14,12991
nation,Scotland,S92000003,2022-01-23,22,12977
nation,Scotland,S92000003,2022-01-22,16,12955
nation,Scotland,S92000003,2022-01-21,19,12939
nation,Scotland,S92000003,2022-01-20,21,12920
nation,Scotland,S92000003,2022-01-19,21,12899
nation,Scotland,S92000003,2022-01-18,14,12878
nation,Scotland,S92000003,2022-01-17,17,12864
nation,Scotland,S92000003,2022-01-16,19,12847
nation,Scotland,S92000003,2022-01-15,24,12828
nation,Scotland,S92000003,2022-01-14,20,12804
nation,Scotland,S92000003,2022-01-13,29,12784
nation,Scotland,S92000003,2022-01-12,16,12755
nation,Scotland,S92000003,2022-01-11,16,12739
nation,Scotland,S92000003,2022-01-10,25,12723
nation,Scotland,S92000003,2022-01-09,18,12698
nation,Scotland,S92000003,2022-01-08,14,12680
nation,Scotland,S92000003,2022-01-07,12,12666
